,NExp,NMFCC,Nfft,NwinL,NhopL,Overlap,Ksize,AVGPreprocesTime,AVGTrainTime,F1Score,TestAcc,EpochsRan,FLOPS,AVGVimPreprocessTime,AVGVimPredictTime,AVGVimTFLitePredictTime
24,25,3,512,256,192,0.25,2,0 days 00:00:00.008216,0 days 00:00:21.025278,70.13333333333333,72.73333333333333,38.0,4161976.6666666665,0 days 00:00:00.057862,0 days 00:00:00.272149,0 days 00:00:00.001026
25,26,3,512,256,192,0.25,3,0 days 00:00:00.008216,0 days 00:00:25.487717,76.39999999999999,77.8,42.666666666666664,9278750.0,0 days 00:00:00.064695,0 days 00:00:00.269596,0 days 00:00:00.002005
26,27,3,512,256,192,0.25,5,0 days 00:00:00.008216,0 days 00:00:27.272373,78.39999999999999,83.2,61.666666666666664,25652424.666666668,0 days 00:00:00.061805,0 days 00:00:00.272454,0 days 00:00:00.005139
27,28,3,512,256,192,0.25,7,0 days 00:00:00.008216,0 days 00:00:29.061870,84.86666666666666,86.26666666666667,66.0,50212936.666666664,0 days 00:00:00.059232,0 days 00:00:00.277831,0 days 00:00:00.009663
28,29,3,512,256,256,0.0,2,0 days 00:00:00.008627,0 days 00:00:21.910245,70.46666666666667,74.4,34.333333333333336,3122176.6666666665,0 days 00:00:00.046860,0 days 00:00:00.271006,0 days 00:00:00.000771
29,30,3,512,256,256,0.0,3,0 days 00:00:00.008627,0 days 00:00:26.932621,69.0,77.8,55.0,6960630.0,0 days 00:00:00.049176,0 days 00:00:00.276950,0 days 00:00:00.001545
30,31,3,512,256,256,0.0,5,0 days 00:00:00.008627,0 days 00:00:18.095541,80.66666666666667,83.66666666666667,58.666666666666664,19243680.666666668,0 days 00:00:00.051016,0 days 00:00:00.278991,0 days 00:00:00.003794
31,32,3,512,256,256,0.0,7,0 days 00:00:00.008627,0 days 00:00:29.932095,86.86666666666667,86.13333333333333,64.0,37668256.666666664,0 days 00:00:00.047666,0 days 00:00:00.270183,0 days 00:00:00.007185
32,33,3,512,512,128,0.75,2,0 days 00:00:00.008808,0 days 00:00:25.369520,72.93333333333334,74.86666666666666,36.0,6232062.0,0 days 00:00:00.052162,0 days 00:00:00.266756,0 days 00:00:00.001437
33,34,3,512,512,128,0.75,3,0 days 00:00:00.008808,0 days 00:00:22.669358,72.93333333333334,80.46666666666665,54.0,13893848.666666666,0 days 00:00:00.055416,0 days 00:00:00.273624,0 days 00:00:00.002873
34,35,3,512,512,128,0.75,5,0 days 00:00:00.008808,0 days 00:00:25.065277,77.53333333333335,83.60000000000001,62.0,38411566.0,0 days 00:00:00.053198,0 days 00:00:00.281032,0 days 00:00:00.007378
35,36,3,512,512,128,0.75,7,0 days 00:00:00.008808,0 days 00:00:24.835446,80.66666666666667,84.66666666666667,61.333333333333336,75188142.0,0 days 00:00:00.070550,0 days 00:00:00.289433,0 days 00:00:00.014279
36,37,3,512,512,256,0.5,2,0 days 00:00:00.010587,0 days 00:00:22.068535,73.4,72.2,33.666666666666664,3122176.6666666665,0 days 00:00:00.057948,0 days 00:00:00.271444,0 days 00:00:00.000769
37,38,3,512,512,256,0.5,3,0 days 00:00:00.010587,0 days 00:00:31.241037,69.2,78.00000000000001,59.666666666666664,6960630.0,0 days 00:00:00.065610,0 days 00:00:00.267635,0 days 00:00:00.001516
38,39,3,512,512,256,0.5,5,0 days 00:00:00.010587,0 days 00:00:26.430798,85.13333333333333,84.93333333333334,64.0,19243680.666666668,0 days 00:00:00.067588,0 days 00:00:00.273287,0 days 00:00:00.003781
39,40,3,512,512,256,0.5,7,0 days 00:00:00.010587,0 days 00:00:33.122302,82.13333333333334,85.06666666666666,68.33333333333333,37668256.666666664,0 days 00:00:00.068264,0 days 00:00:00.277828,0 days 00:00:00.007215
40,41,3,512,512,384,0.25,2,0 days 00:00:00.007282,0 days 00:00:21.722875,71.60000000000001,77.0,40.333333333333336,2067192.6666666667,0 days 00:00:00.050379,0 days 00:00:00.270420,0 days 00:00:00.000541
41,42,3,512,512,384,0.25,3,0 days 00:00:00.007282,0 days 00:00:36.301083,68.66666666666667,80.60000000000001,64.66666666666667,4608392.666666667,0 days 00:00:00.058863,0 days 00:00:00.273230,0 days 00:00:00.000999
42,43,3,512,512,384,0.25,5,0 days 00:00:00.007282,0 days 00:00:31.518498,79.93333333333334,85.26666666666667,66.33333333333333,12740232.666666666,0 days 00:00:00.051843,0 days 00:00:00.276310,0 days 00:00:00.002476
43,44,3,512,512,384,0.25,7,0 days 00:00:00.007282,0 days 00:00:33.679538,81.13333333333334,85.86666666666667,70.66666666666667,24937992.666666668,0 days 00:00:00.049285,0 days 00:00:00.268475,0 days 00:00:00.004680
44,45,3,512,512,512,0.0,2,0 days 00:00:00.007283,0 days 00:00:16.914184,75.73333333333333,79.93333333333334,47.666666666666664,1557147.3333333333,0 days 00:00:00.059105,0 days 00:00:00.269210,0 days 00:00:00.000451
45,46,3,512,512,512,0.0,3,0 days 00:00:00.007283,0 days 00:00:28.789361,79.60000000000001,83.26666666666667,62.666666666666664,3471174.0,0 days 00:00:00.049898,0 days 00:00:00.269264,0 days 00:00:00.000813
46,47,3,512,512,512,0.0,5,0 days 00:00:00.007283,0 days 00:00:34.284418,76.60000000000001,83.33333333333333,67.0,9596059.333333334,0 days 00:00:00.057597,0 days 00:00:00.274956,0 days 00:00:00.001943
47,48,3,512,512,512,0.0,7,0 days 00:00:00.007283,0 days 00:00:25.468320,84.39999999999999,86.06666666666666,64.66666666666667,18783387.333333332,0 days 00:00:00.053380,0 days 00:00:00.287003,0 days 00:00:00.003674
48,49,3,1024,256,64,0.75,2,0 days 00:00:00.016197,0 days 00:00:17.299144,62.4,66.53333333333332,27.666666666666668,12423627.333333334,0 days 00:00:00.090533,0 days 00:00:00.269906,0 days 00:00:00.002722
49,50,3,1024,256,64,0.75,3,0 days 00:00:00.016197,0 days 00:00:37.159462,79.2,83.86666666666666,65.33333333333333,27697707.333333332,0 days 00:00:00.111565,0 days 00:00:00.276763,0 days 00:00:00.005593
50,51,3,1024,256,64,0.75,5,0 days 00:00:00.016197,0 days 00:00:26.385848,82.26666666666667,84.0,58.0,76574763.33333333,0 days 00:00:00.104582,0 days 00:00:00.286623,0 days 00:00:00.014309
51,52,3,1024,256,64,0.75,7,0 days 00:00:00.016197,0 days 00:00:29.454691,83.86666666666666,85.13333333333333,56.333333333333336,149890347.33333334,0 days 00:00:00.106324,0 days 00:00:00.284369,0 days 00:00:00.027477
52,53,3,1024,256,128,0.5,2,0 days 00:00:00.012263,0 days 00:00:17.265139,62.86666666666667,67.60000000000001,24.666666666666668,6232062.0,0 days 00:00:00.070124,0 days 00:00:00.277282,0 days 00:00:00.001458
53,54,3,1024,256,128,0.5,3,0 days 00:00:00.012263,0 days 00:00:26.843965,71.26666666666667,81.0,57.333333333333336,13893848.666666666,0 days 00:00:00.085966,0 days 00:00:00.281359,0 days 00:00:00.002891
54,55,3,1024,256,128,0.5,5,0 days 00:00:00.012263,0 days 00:00:16.141574,82.39999999999999,83.60000000000001,53.333333333333336,38411566.0,0 days 00:00:00.085667,0 days 00:00:00.283952,0 days 00:00:00.007284
55,56,3,1024,256,128,0.5,7,0 days 00:00:00.012263,0 days 00:00:30.669489,88.0,87.2,65.66666666666667,75188142.0,0 days 00:00:00.077130,0 days 00:00:00.280758,0 days 00:00:00.014218
56,57,3,1024,256,192,0.25,2,0 days 00:00:00.010366,0 days 00:00:15.963638,65.0,72.66666666666667,31.333333333333332,4161976.6666666665,0 days 00:00:00.069844,0 days 00:00:00.272452,0 days 00:00:00.001007
57,58,3,1024,256,192,0.25,3,0 days 00:00:00.010366,0 days 00:00:24.044248,74.73333333333333,80.26666666666667,48.666666666666664,9278750.0,0 days 00:00:00.065070,0 days 00:00:00.272785,0 days 00:00:00.002010
58,59,3,1024,256,192,0.25,5,0 days 00:00:00.010366,0 days 00:00:31.066075,82.06666666666666,84.26666666666667,64.33333333333333,25652424.666666668,0 days 00:00:00.070047,0 days 00:00:00.278784,0 days 00:00:00.005056
59,60,3,1024,256,192,0.25,7,0 days 00:00:00.010366,0 days 00:00:34.546524,88.0,87.46666666666665,67.66666666666667,50212936.666666664,0 days 00:00:00.068512,0 days 00:00:00.281515,0 days 00:00:00.009576
60,61,3,1024,256,256,0.0,2,0 days 00:00:00.009358,0 days 00:00:17.267976,73.86666666666667,75.53333333333333,38.0,3122176.6666666665,0 days 00:00:00.060759,0 days 00:00:00.269178,0 days 00:00:00.000795
61,62,3,1024,256,256,0.0,3,0 days 00:00:00.009358,0 days 00:00:26.610058,79.13333333333333,82.39999999999999,63.333333333333336,6960630.0,0 days 00:00:00.070913,0 days 00:00:00.284301,0 days 00:00:00.001492
62,63,3,1024,256,256,0.0,5,0 days 00:00:00.009358,0 days 00:00:24.152394,80.8,83.73333333333333,61.666666666666664,19243680.666666668,0 days 00:00:00.053527,0 days 00:00:00.283157,0 days 00:00:00.003790
63,64,3,1024,256,256,0.0,7,0 days 00:00:00.009358,0 days 00:00:26.994000,87.73333333333333,87.26666666666667,67.33333333333333,37668256.666666664,0 days 00:00:00.067138,0 days 00:00:00.271794,0 days 00:00:00.007181
64,65,3,1024,512,128,0.75,2,0 days 00:00:00.012433,0 days 00:00:31.580298,69.8,72.0,35.333333333333336,6232062.0,0 days 00:00:00.087640,0 days 00:00:00.278452,0 days 00:00:00.001449
65,66,3,1024,512,128,0.75,3,0 days 00:00:00.012433,0 days 00:00:29.800751,66.26666666666667,79.2,51.333333333333336,13893848.666666666,0 days 00:00:00.081171,0 days 00:00:00.272627,0 days 00:00:00.002955
66,67,3,1024,512,128,0.75,5,0 days 00:00:00.012433,0 days 00:00:35.106737,75.33333333333333,83.46666666666667,57.0,38411566.0,0 days 00:00:00.076879,0 days 00:00:00.280295,0 days 00:00:00.007444
67,68,3,1024,512,128,0.75,7,0 days 00:00:00.012433,0 days 00:00:38.161148,85.0,87.33333333333333,71.66666666666667,75188142.0,0 days 00:00:00.077557,0 days 00:00:00.286083,0 days 00:00:00.014088
68,69,3,1024,512,256,0.5,2,0 days 00:00:00.010916,0 days 00:00:30.898946,75.93333333333334,77.8,44.666666666666664,3122176.6666666665,0 days 00:00:00.057813,0 days 00:00:00.269382,0 days 00:00:00.000773
69,70,3,1024,512,256,0.5,3,0 days 00:00:00.010916,0 days 00:00:22.872774,73.60000000000001,76.26666666666667,49.333333333333336,6960630.0,0 days 00:00:00.061047,0 days 00:00:00.275027,0 days 00:00:00.001529
70,71,3,1024,512,256,0.5,5,0 days 00:00:00.010916,0 days 00:00:30.763746,83.60000000000001,85.33333333333333,60.666666666666664,19243680.666666668,0 days 00:00:00.063691,0 days 00:00:00.290863,0 days 00:00:00.003784
71,72,3,1024,512,256,0.5,7,0 days 00:00:00.010916,0 days 00:00:35.062415,86.93333333333334,88.06666666666666,69.33333333333333,37668256.666666664,0 days 00:00:00.067996,0 days 00:00:00.277237,0 days 00:00:00.007248
72,73,3,1024,512,384,0.25,2,0 days 00:00:00.010796,0 days 00:00:19.379982,69.86666666666667,75.46666666666667,36.666666666666664,2067192.6666666667,0 days 00:00:00.060608,0 days 00:00:00.266752,0 days 00:00:00.000524
73,74,3,1024,512,384,0.25,3,0 days 00:00:00.010796,0 days 00:00:42.086400,74.86666666666666,81.8,65.66666666666667,4608392.666666667,0 days 00:00:00.058787,0 days 00:00:00.269358,0 days 00:00:00.000991
74,75,3,1024,512,384,0.25,5,0 days 00:00:00.010796,0 days 00:00:29.199554,84.06666666666666,86.60000000000001,65.0,12740232.666666666,0 days 00:00:00.060879,0 days 00:00:00.273163,0 days 00:00:00.002481
75,76,3,1024,512,384,0.25,7,0 days 00:00:00.010796,0 days 00:00:30.960535,86.40000000000002,86.60000000000001,64.33333333333333,24937992.666666668,0 days 00:00:00.069623,0 days 00:00:00.285579,0 days 00:00:00.004668
76,77,3,1024,512,512,0.0,2,0 days 00:00:00.008295,0 days 00:00:24.669295,74.46666666666667,78.39999999999999,40.666666666666664,1557147.3333333333,0 days 00:00:00.054091,0 days 00:00:00.276917,0 days 00:00:00.000453
77,78,3,1024,512,512,0.0,3,0 days 00:00:00.008295,0 days 00:00:48.898890,78.53333333333333,83.4,69.66666666666667,3471174.0,0 days 00:00:00.056123,0 days 00:00:00.267346,0 days 00:00:00.000803
78,79,3,1024,512,512,0.0,5,0 days 00:00:00.008295,0 days 00:00:34.892454,83.73333333333333,86.0,70.33333333333333,9596059.333333334,0 days 00:00:00.067887,0 days 00:00:00.271971,0 days 00:00:00.001943
79,80,3,1024,512,512,0.0,7,0 days 00:00:00.008295,0 days 00:00:33.940788,86.06666666666666,86.86666666666667,69.66666666666667,18783387.333333332,0 days 00:00:00.052674,0 days 00:00:00.272791,0 days 00:00:00.003656
80,81,3,1024,1024,256,0.75,2,0 days 00:00:00.010188,0 days 00:00:25.993227,69.06666666666668,75.06666666666666,37.333333333333336,3122176.6666666665,0 days 00:00:00.060606,0 days 00:00:00.275537,0 days 00:00:00.000782
81,82,3,1024,1024,256,0.75,3,0 days 00:00:00.010188,0 days 00:00:31.724478,71.26666666666667,77.66666666666667,50.333333333333336,6960630.0,0 days 00:00:00.073639,0 days 00:00:00.280138,0 days 00:00:00.001508
82,83,3,1024,1024,256,0.75,5,0 days 00:00:00.010188,0 days 00:00:21.670342,82.0,84.13333333333333,54.0,19243680.666666668,0 days 00:00:00.064589,0 days 00:00:00.280173,0 days 00:00:00.003855
83,84,3,1024,1024,256,0.75,7,0 days 00:00:00.010188,0 days 00:00:35.697360,84.39999999999999,86.0,67.66666666666667,37668256.666666664,0 days 00:00:00.058084,0 days 00:00:00.276737,0 days 00:00:00.007225
84,85,3,1024,1024,512,0.5,2,0 days 00:00:00.008357,0 days 00:00:20.194929,68.0,76.46666666666667,37.666666666666664,1557147.3333333333,0 days 00:00:00.063446,0 days 00:00:00.265170,0 days 00:00:00.000419
85,86,3,1024,1024,512,0.5,3,0 days 00:00:00.008357,0 days 00:00:45.542108,81.0,83.66666666666667,63.666666666666664,3471174.0,0 days 00:00:00.059640,0 days 00:00:00.273384,0 days 00:00:00.000796
86,87,3,1024,1024,512,0.5,5,0 days 00:00:00.008357,0 days 00:00:34.431442,80.06666666666666,84.53333333333333,62.333333333333336,9596059.333333334,0 days 00:00:00.069359,0 days 00:00:00.277550,0 days 00:00:00.001955
87,88,3,1024,1024,512,0.5,7,0 days 00:00:00.008357,0 days 00:00:38.533131,86.46666666666665,87.66666666666667,69.66666666666667,18783387.333333332,0 days 00:00:00.066695,0 days 00:00:00.287467,0 days 00:00:00.003690
88,89,3,1024,1024,768,0.25,2,0 days 00:00:00.007517,0 days 00:00:23.567396,72.99999999999999,77.06666666666666,40.333333333333336,1038448.6666666666,0 days 00:00:00.054960,0 days 00:00:00.275694,0 days 00:00:00.000345
89,90,3,1024,1024,768,0.25,3,0 days 00:00:00.007517,0 days 00:00:49.283393,78.66666666666667,84.73333333333333,71.66666666666667,2314822.0,0 days 00:00:00.054257,0 days 00:00:00.268108,0 days 00:00:00.000578
90,91,3,1024,1024,768,0.25,5,0 days 00:00:00.007517,0 days 00:00:40.485547,84.46666666666665,87.0,64.0,6399216.666666667,0 days 00:00:00.056013,0 days 00:00:00.278207,0 days 00:00:00.001418
91,92,3,1024,1024,768,0.25,7,0 days 00:00:00.007517,0 days 00:00:36.547106,84.73333333333333,87.2,59.666666666666664,12525808.666666666,0 days 00:00:00.058624,0 days 00:00:00.273464,0 days 00:00:00.002598
92,93,3,1024,1024,1024,0.0,2,0 days 00:00:00.007295,0 days 00:00:14.021432,68.93333333333334,77.6,39.0,797947.3333333334,0 days 00:00:00.057406,0 days 00:00:00.271182,0 days 00:00:00.000258
93,94,3,1024,1024,1024,0.0,3,0 days 00:00:00.007295,0 days 00:00:35.436243,72.66666666666667,81.8,63.0,1778854.0,0 days 00:00:00.052724,0 days 00:00:00.274803,0 days 00:00:00.000441
94,95,3,1024,1024,1024,0.0,5,0 days 00:00:00.007295,0 days 00:00:38.070062,83.6,86.33333333333333,62.333333333333336,4917755.333333333,0 days 00:00:00.059403,0 days 00:00:00.289181,0 days 00:00:00.001080
95,96,3,1024,1024,1024,0.0,7,0 days 00:00:00.007295,0 days 00:00:38.651048,84.66666666666667,87.33333333333333,65.66666666666667,9626107.333333334,0 days 00:00:00.053420,0 days 00:00:00.268991,0 days 00:00:00.001919
96,97,3,2048,256,64,0.75,2,0 days 00:00:00.030175,0 days 00:00:32.711220,70.86666666666667,71.46666666666667,36.333333333333336,12423627.333333334,0 days 00:00:00.147781,0 days 00:00:00.280433,0 days 00:00:00.002784
97,98,3,2048,256,64,0.75,3,0 days 00:00:00.030175,0 days 00:00:39.946452,77.39999999999999,80.26666666666667,54.0,27697707.333333332,0 days 00:00:00.151326,0 days 00:00:00.276947,0 days 00:00:00.005569
98,99,3,2048,256,64,0.75,5,0 days 00:00:00.030175,0 days 00:00:30.350718,75.86666666666666,80.39999999999999,44.666666666666664,76574763.33333333,0 days 00:00:00.148503,0 days 00:00:00.283270,0 days 00:00:00.014320
99,100,3,2048,256,64,0.75,7,0 days 00:00:00.030175,0 days 00:00:26.867579,80.73333333333333,83.53333333333333,49.333333333333336,149890347.33333334,0 days 00:00:00.147757,0 days 00:00:00.293068,0 days 00:00:00.027771
100,101,3,2048,256,128,0.5,2,0 days 00:00:00.018816,0 days 00:00:30.555801,65.06666666666666,71.60000000000001,36.666666666666664,6232062.0,0 days 00:00:00.104862,0 days 00:00:00.275531,0 days 00:00:00.001439
101,102,3,2048,256,128,0.5,3,0 days 00:00:00.018816,0 days 00:00:27.100641,69.86666666666666,79.33333333333333,53.0,13893848.666666666,0 days 00:00:00.112056,0 days 00:00:00.283461,0 days 00:00:00.002909
102,103,3,2048,256,128,0.5,5,0 days 00:00:00.018816,0 days 00:00:26.678194,84.2,85.73333333333333,63.333333333333336,38411566.0,0 days 00:00:00.096467,0 days 00:00:00.285928,0 days 00:00:00.007444
103,104,3,2048,256,128,0.5,7,0 days 00:00:00.018816,0 days 00:00:26.488597,83.06666666666666,86.39999999999999,58.0,75188142.0,0 days 00:00:00.100501,0 days 00:00:00.288144,0 days 00:00:00.014248
104,105,3,2048,256,192,0.25,2,0 days 00:00:00.017108,0 days 00:00:21.605051,70.73333333333333,73.86666666666667,32.666666666666664,4161976.6666666665,0 days 00:00:00.087142,0 days 00:00:00.279383,0 days 00:00:00.001044
105,106,3,2048,256,192,0.25,3,0 days 00:00:00.017108,0 days 00:00:29.051641,78.06666666666666,81.26666666666667,57.0,9278750.0,0 days 00:00:00.097842,0 days 00:00:00.270977,0 days 00:00:00.001992
106,107,3,2048,256,192,0.25,5,0 days 00:00:00.017108,0 days 00:00:16.894184,76.26666666666667,83.0,54.0,25652424.666666668,0 days 00:00:00.080929,0 days 00:00:00.275958,0 days 00:00:00.005065
107,108,3,2048,256,192,0.25,7,0 days 00:00:00.017108,0 days 00:00:32.223369,86.73333333333335,86.66666666666667,66.0,50212936.666666664,0 days 00:00:00.088884,0 days 00:00:00.279104,0 days 00:00:00.009749
108,109,3,2048,256,256,0.0,2,0 days 00:00:00.016123,0 days 00:00:24.636996,69.66666666666667,73.46666666666665,35.0,3122176.6666666665,0 days 00:00:00.083238,0 days 00:00:00.275642,0 days 00:00:00.000768
109,110,3,2048,256,256,0.0,3,0 days 00:00:00.016123,0 days 00:00:35.654779,73.0,79.06666666666666,53.333333333333336,6960630.0,0 days 00:00:00.083959,0 days 00:00:00.284032,0 days 00:00:00.001508
110,111,3,2048,256,256,0.0,5,0 days 00:00:00.016123,0 days 00:00:37.446228,85.53333333333335,86.39999999999999,67.33333333333333,19243680.666666668,0 days 00:00:00.075751,0 days 00:00:00.281115,0 days 00:00:00.003805
111,112,3,2048,256,256,0.0,7,0 days 00:00:00.016123,0 days 00:00:36.735731,87.13333333333333,86.2,65.0,37668256.666666664,0 days 00:00:00.077099,0 days 00:00:00.282062,0 days 00:00:00.007309
112,113,3,2048,512,128,0.75,2,0 days 00:00:00.019018,0 days 00:00:22.877658,69.26666666666667,71.33333333333333,28.666666666666668,6232062.0,0 days 00:00:00.112123,0 days 00:00:00.272202,0 days 00:00:00.001419
113,114,3,2048,512,128,0.75,3,0 days 00:00:00.019018,0 days 00:00:38.502922,74.33333333333333,80.2,48.0,13893848.666666666,0 days 00:00:00.104784,0 days 00:00:00.284648,0 days 00:00:00.002887
114,115,3,2048,512,128,0.75,5,0 days 00:00:00.019018,0 days 00:00:31.811850,71.86666666666667,80.26666666666667,54.333333333333336,38411566.0,0 days 00:00:00.104190,0 days 00:00:00.287058,0 days 00:00:00.007440
115,116,3,2048,512,128,0.75,7,0 days 00:00:00.019018,0 days 00:00:29.612153,84.53333333333335,85.93333333333334,56.333333333333336,75188142.0,0 days 00:00:00.103711,0 days 00:00:00.296840,0 days 00:00:00.014413
116,117,3,2048,512,256,0.5,2,0 days 00:00:00.013380,0 days 00:00:29.273517,70.73333333333333,76.66666666666667,41.333333333333336,3122176.6666666665,0 days 00:00:00.076591,0 days 00:00:00.280359,0 days 00:00:00.000765
117,118,3,2048,512,256,0.5,3,0 days 00:00:00.013380,0 days 00:00:26.732572,77.53333333333333,80.39999999999999,52.333333333333336,6960630.0,0 days 00:00:00.087691,0 days 00:00:00.282815,0 days 00:00:00.001516
118,119,3,2048,512,256,0.5,5,0 days 00:00:00.013380,0 days 00:00:27.649229,83.60000000000001,84.93333333333334,54.666666666666664,19243680.666666668,0 days 00:00:00.078852,0 days 00:00:00.283038,0 days 00:00:00.003881
119,120,3,2048,512,256,0.5,7,0 days 00:00:00.013380,0 days 00:00:32.844401,86.53333333333335,86.26666666666665,66.66666666666667,37668256.666666664,0 days 00:00:00.088535,0 days 00:00:00.283059,0 days 00:00:00.007371
120,121,3,2048,512,384,0.25,2,0 days 00:00:00.011580,0 days 00:00:22.611233,66.86666666666666,73.06666666666666,36.666666666666664,2067192.6666666667,0 days 00:00:00.060941,0 days 00:00:00.277947,0 days 00:00:00.000544
121,122,3,2048,512,384,0.25,3,0 days 00:00:00.011580,0 days 00:00:42.848299,73.86666666666667,80.93333333333334,58.666666666666664,4608392.666666667,0 days 00:00:00.075468,0 days 00:00:00.281861,0 days 00:00:00.001001
122,123,3,2048,512,384,0.25,5,0 days 00:00:00.011580,0 days 00:00:34.639085,83.73333333333333,86.86666666666667,74.33333333333333,12740232.666666666,0 days 00:00:00.073510,0 days 00:00:00.293226,0 days 00:00:00.002472
123,124,3,2048,512,384,0.25,7,0 days 00:00:00.011580,0 days 00:00:33.195164,86.8,87.40000000000002,66.33333333333333,24937992.666666668,0 days 00:00:00.076861,0 days 00:00:00.278658,0 days 00:00:00.004739
124,125,3,2048,512,512,0.0,2,0 days 00:00:00.012443,0 days 00:00:17.164077,70.13333333333333,77.93333333333332,43.666666666666664,1557147.3333333333,0 days 00:00:00.060379,0 days 00:00:00.276303,0 days 00:00:00.000429
125,126,3,2048,512,512,0.0,3,0 days 00:00:00.012443,0 days 00:00:43.055186,77.53333333333335,83.46666666666665,69.66666666666667,3471174.0,0 days 00:00:00.065230,0 days 00:00:00.279253,0 days 00:00:00.000810
126,127,3,2048,512,512,0.0,5,0 days 00:00:00.012443,0 days 00:00:37.818397,79.2,85.19999999999999,74.0,9596059.333333334,0 days 00:00:00.068174,0 days 00:00:00.279810,0 days 00:00:00.002000
127,128,3,2048,512,512,0.0,7,0 days 00:00:00.012443,0 days 00:00:36.634500,85.8,87.13333333333333,70.33333333333333,18783387.333333332,0 days 00:00:00.066678,0 days 00:00:00.293324,0 days 00:00:00.003733
128,129,3,2048,1024,256,0.75,2,0 days 00:00:00.013055,0 days 00:00:31.141265,73.0,75.26666666666667,37.666666666666664,3122176.6666666665,0 days 00:00:00.082362,0 days 00:00:00.284163,0 days 00:00:00.000775
129,130,3,2048,1024,256,0.75,3,0 days 00:00:00.013055,0 days 00:00:26.448726,69.53333333333335,78.0,54.666666666666664,6960630.0,0 days 00:00:00.078020,0 days 00:00:00.284554,0 days 00:00:00.001570
130,131,3,2048,1024,256,0.75,5,0 days 00:00:00.013055,0 days 00:00:36.045163,80.13333333333334,84.73333333333333,62.0,19243680.666666668,0 days 00:00:00.092243,0 days 00:00:00.278899,0 days 00:00:00.003823
131,132,3,2048,1024,256,0.75,7,0 days 00:00:00.013055,0 days 00:00:29.396809,86.2,86.66666666666667,59.666666666666664,37668256.666666664,0 days 00:00:00.086552,0 days 00:00:00.289900,0 days 00:00:00.007261
132,133,3,2048,1024,512,0.5,2,0 days 00:00:00.011164,0 days 00:00:19.726607,72.53333333333335,77.2,33.0,1557147.3333333333,0 days 00:00:00.070761,0 days 00:00:00.274851,0 days 00:00:00.000430
133,134,3,2048,1024,512,0.5,3,0 days 00:00:00.011164,0 days 00:00:40.528249,75.26666666666667,82.53333333333333,68.66666666666667,3471174.0,0 days 00:00:00.071195,0 days 00:00:00.277914,0 days 00:00:00.000810
134,135,3,2048,1024,512,0.5,5,0 days 00:00:00.011164,0 days 00:00:31.709238,83.66666666666667,86.2,66.66666666666667,9596059.333333334,0 days 00:00:00.067375,0 days 00:00:00.277967,0 days 00:00:00.001964
135,136,3,2048,1024,512,0.5,7,0 days 00:00:00.011164,0 days 00:00:30.614214,85.06666666666666,87.0,66.0,18783387.333333332,0 days 00:00:00.063897,0 days 00:00:00.280164,0 days 00:00:00.003740
136,137,3,2048,1024,768,0.25,2,0 days 00:00:00.010369,0 days 00:00:24.389801,76.73333333333333,81.0,53.333333333333336,1038448.6666666666,0 days 00:00:00.058556,0 days 00:00:00.286351,0 days 00:00:00.000338
137,138,3,2048,1024,768,0.25,3,0 days 00:00:00.010369,0 days 00:00:42.952493,80.0,85.13333333333333,70.33333333333333,2314822.0,0 days 00:00:00.069250,0 days 00:00:00.284881,0 days 00:00:00.000584
138,139,3,2048,1024,768,0.25,5,0 days 00:00:00.010369,0 days 00:00:34.814172,85.73333333333333,87.8,67.66666666666667,6399216.666666667,0 days 00:00:00.071257,0 days 00:00:00.284842,0 days 00:00:00.001433
139,140,3,2048,1024,768,0.25,7,0 days 00:00:00.010369,0 days 00:00:38.221433,85.46666666666665,87.40000000000002,62.666666666666664,12525808.666666666,0 days 00:00:00.072058,0 days 00:00:00.278930,0 days 00:00:00.002706
140,141,3,2048,1024,1024,0.0,2,0 days 00:00:00.009177,0 days 00:00:19.108016,70.73333333333333,75.73333333333333,34.0,797947.3333333334,0 days 00:00:00.057673,0 days 00:00:00.270830,0 days 00:00:00.000281
141,142,3,2048,1024,1024,0.0,3,0 days 00:00:00.009177,0 days 00:00:30.560422,81.73333333333333,84.60000000000001,61.666666666666664,1778854.0,0 days 00:00:00.059320,0 days 00:00:00.282816,0 days 00:00:00.000466
142,143,3,2048,1024,1024,0.0,5,0 days 00:00:00.009177,0 days 00:00:38.857277,84.2,87.0,63.0,4917755.333333333,0 days 00:00:00.061112,0 days 00:00:00.282106,0 days 00:00:00.001076
143,144,3,2048,1024,1024,0.0,7,0 days 00:00:00.009177,0 days 00:00:37.594348,85.66666666666667,88.0,63.333333333333336,9626107.333333334,0 days 00:00:00.056190,0 days 00:00:00.289438,0 days 00:00:00.001989
144,145,3,2048,2048,512,0.75,2,0 days 00:00:00.012243,0 days 00:00:18.912707,72.46666666666667,77.26666666666667,39.666666666666664,1557147.3333333333,0 days 00:00:00.073467,0 days 00:00:00.281497,0 days 00:00:00.000425
145,146,3,2048,2048,512,0.75,3,0 days 00:00:00.012243,0 days 00:00:39.727227,76.66666666666667,82.8,63.666666666666664,3471174.0,0 days 00:00:00.065988,0 days 00:00:00.291235,0 days 00:00:00.000807
146,147,3,2048,2048,512,0.75,5,0 days 00:00:00.012243,0 days 00:00:32.095423,82.93333333333334,85.93333333333334,60.0,9596059.333333334,0 days 00:00:00.069430,0 days 00:00:00.278265,0 days 00:00:00.001965
