,NExp,NMFCC,Nfft,NwinL,NhopL,Overlap,Ksize,AVGPreprocesTime,AVGTrainTime,F1Score,TestAcc,EpochsRan,FLOPS,AVGVimPreprocessTime,AVGVimPredictTime,AVGVimTFLitePredictTime
552,553,9,1024,512,384,0.25,2,0 days 00:00:00.016315,0 days 00:01:02.050487,86.6,88.4,78,4887622.0,0 days 00:00:00.044566,0 days 00:00:00.277703,0 days 00:00:00.001232
553,554,9,1024,512,384,0.25,3,0 days 00:00:00.016315,0 days 00:01:06.126251,92.0,90.2,69,10897222.0,0 days 00:00:00.048601,0 days 00:00:00.282305,0 days 00:00:00.002367
554,555,9,1024,512,384,0.25,5,0 days 00:00:00.016315,0 days 00:01:23.205970,98.4,98.4,80,30127942.0,0 days 00:00:00.047171,0 days 00:00:00.285525,0 days 00:00:00.005823
555,556,9,1024,512,384,0.25,7,0 days 00:00:00.016315,0 days 00:01:32.531821,98.2,98.2,78,58974022.0,0 days 00:00:00.041988,0 days 00:00:00.285411,0 days 00:00:00.011319
556,557,9,1024,512,512,0.0,2,0 days 00:00:00.015557,0 days 00:01:08.577540,91.6,92.2,80,3698982.0,0 days 00:00:00.042709,0 days 00:00:00.278579,0 days 00:00:00.000983
557,558,9,1024,512,512,0.0,3,0 days 00:00:00.015557,0 days 00:01:13.736882,95.4,95.8,80,8247142.0,0 days 00:00:00.045770,0 days 00:00:00.285650,0 days 00:00:00.001877
558,559,9,1024,512,512,0.0,5,0 days 00:00:00.015557,0 days 00:01:07.011123,95.6,95.6,77,22801254.0,0 days 00:00:00.049068,0 days 00:00:00.288147,0 days 00:00:00.004587
559,560,9,1024,512,512,0.0,7,0 days 00:00:00.015557,0 days 00:01:07.346423,97.0,97.0,69,44632422.0,0 days 00:00:00.042554,0 days 00:00:00.292209,0 days 00:00:00.008796
560,561,9,1024,1024,256,0.75,2,0 days 00:00:00.015599,0 days 00:01:01.246232,85.0,86.0,69,7433374.0,0 days 00:00:00.054222,0 days 00:00:00.288591,0 days 00:00:00.001807
561,562,9,1024,1024,256,0.75,3,0 days 00:00:00.015599,0 days 00:01:13.031088,88.8,89.8,80,16573934.0,0 days 00:00:00.051288,0 days 00:00:00.290604,0 days 00:00:00.003569
562,563,9,1024,1024,256,0.75,5,0 days 00:00:00.015599,0 days 00:01:35.530778,94.8,95.2,80,45823726.0,0 days 00:00:00.051337,0 days 00:00:00.295103,0 days 00:00:00.008931
563,564,9,1024,1024,256,0.75,7,0 days 00:00:00.015599,0 days 00:01:40.595486,92.6,93.2,76,89698414.0,0 days 00:00:00.055536,0 days 00:00:00.297713,0 days 00:00:00.017291
564,565,9,1024,1024,512,0.5,2,0 days 00:00:00.008178,0 days 00:00:57.843063,87.6,88.8,67,3698982.0,0 days 00:00:00.041675,0 days 00:00:00.293034,0 days 00:00:00.000930
565,566,9,1024,1024,512,0.5,3,0 days 00:00:00.008178,0 days 00:01:12.641793,95.6,95.6,80,8247142.0,0 days 00:00:00.044350,0 days 00:00:00.283535,0 days 00:00:00.001839
566,567,9,1024,1024,512,0.5,5,0 days 00:00:00.008178,0 days 00:00:59.082770,94.6,94.6,66,22801254.0,0 days 00:00:00.050162,0 days 00:00:00.283022,0 days 00:00:00.004619
567,568,9,1024,1024,512,0.5,7,0 days 00:00:00.008178,0 days 00:01:00.237201,95.4,96.0,60,44632422.0,0 days 00:00:00.042257,0 days 00:00:00.285017,0 days 00:00:00.008866
568,569,9,1024,1024,768,0.25,2,0 days 00:00:00.008668,0 days 00:01:03.324246,90.2,89.2,68,2443454.0,0 days 00:00:00.041708,0 days 00:00:00.276554,0 days 00:00:00.000630
569,570,9,1024,1024,768,0.25,3,0 days 00:00:00.008668,0 days 00:01:06.696018,96.0,96.4,78,5447534.0,0 days 00:00:00.049606,0 days 00:00:00.280717,0 days 00:00:00.001218
570,571,9,1024,1024,768,0.25,5,0 days 00:00:00.008668,0 days 00:00:57.583000,97.8,97.8,71,15060590.0,0 days 00:00:00.053470,0 days 00:00:00.280828,0 days 00:00:00.003033
571,572,9,1024,1024,768,0.25,7,0 days 00:00:00.008668,0 days 00:01:09.979705,98.2,98.2,75,29480174.0,0 days 00:00:00.040200,0 days 00:00:00.280565,0 days 00:00:00.005790
572,573,9,1024,1024,1024,0.0,2,0 days 00:00:00.008465,0 days 00:00:53.144127,93.6,93.6,78,1895014.0,0 days 00:00:00.043819,0 days 00:00:00.276595,0 days 00:00:00.000508
573,574,9,1024,1024,1024,0.0,3,0 days 00:00:00.008465,0 days 00:01:00.441875,95.8,96.4,78,4225414.0,0 days 00:00:00.046127,0 days 00:00:00.283047,0 days 00:00:00.000951
574,575,9,1024,1024,1024,0.0,5,0 days 00:00:00.008465,0 days 00:00:53.754940,97.2,97.4,71,11682694.0,0 days 00:00:00.045671,0 days 00:00:00.285529,0 days 00:00:00.002446
575,576,9,1024,1024,1024,0.0,7,0 days 00:00:00.008465,0 days 00:00:59.011331,96.8,96.8,75,22868614.0,0 days 00:00:00.044198,0 days 00:00:00.284055,0 days 00:00:00.004539
576,577,9,2048,256,64,0.75,2,0 days 00:00:00.042475,0 days 00:01:25.190438,82.2,81.8,60,29475718.0,0 days 00:00:00.157936,0 days 00:00:00.289478,0 days 00:00:00.006867
577,578,9,2048,256,64,0.75,3,0 days 00:00:00.042475,0 days 00:01:58.204050,87.0,88.0,75,65719398.0,0 days 00:00:00.150403,0 days 00:00:00.305780,0 days 00:00:00.013772
578,579,9,2048,256,64,0.75,5,0 days 00:00:00.042475,0 days 00:02:39.297633,85.8,88.2,64,181699174.0,0 days 00:00:00.159033,0 days 00:00:00.306174,0 days 00:00:00.034721
579,580,9,2048,256,64,0.75,7,0 days 00:00:00.042475,0 days 00:03:26.801939,88.8,90.0,67,355668838.0,0 days 00:00:00.153485,0 days 00:00:00.309162,0 days 00:00:00.067745
580,581,9,2048,256,128,0.5,2,0 days 00:00:00.029412,0 days 00:01:12.711457,86.2,88.2,72,14776350.0,0 days 00:00:00.101069,0 days 00:00:00.287322,0 days 00:00:00.003479
581,582,9,2048,256,128,0.5,3,0 days 00:00:00.029412,0 days 00:01:18.804671,87.4,89.8,70,32945550.0,0 days 00:00:00.111051,0 days 00:00:00.303580,0 days 00:00:00.006932
582,583,9,2048,256,128,0.5,5,0 days 00:00:00.029412,0 days 00:01:33.663644,88.0,89.8,63,91086990.0,0 days 00:00:00.111303,0 days 00:00:00.304166,0 days 00:00:00.017453
583,584,9,2048,256,128,0.5,7,0 days 00:00:00.029412,0 days 00:02:34.042422,95.2,95.4,80,178299150.0,0 days 00:00:00.105596,0 days 00:00:00.303850,0 days 00:00:00.033984
584,585,9,2048,256,192,0.25,2,0 days 00:00:00.017963,0 days 00:00:56.018082,85.2,84.6,63,9877214.0,0 days 00:00:00.088146,0 days 00:00:00.274060,0 days 00:00:00.002345
585,586,9,2048,256,192,0.25,3,0 days 00:00:00.017963,0 days 00:01:00.251765,87.2,89.4,68,22022574.0,0 days 00:00:00.079457,0 days 00:00:00.281701,0 days 00:00:00.004605
586,587,9,2048,256,192,0.25,5,0 days 00:00:00.017963,0 days 00:01:28.175626,89.8,90.8,73,60887726.0,0 days 00:00:00.081408,0 days 00:00:00.290966,0 days 00:00:00.011912
587,588,9,2048,256,192,0.25,7,0 days 00:00:00.017963,0 days 00:02:09.128264,96.2,96.2,80,119185454.0,0 days 00:00:00.080547,0 days 00:00:00.291620,0 days 00:00:00.023117
588,589,9,2048,256,256,0.0,2,0 days 00:00:00.018614,0 days 00:00:58.408729,86.8,88.8,74,7433374.0,0 days 00:00:00.072215,0 days 00:00:00.277993,0 days 00:00:00.001837
589,590,9,2048,256,256,0.0,3,0 days 00:00:00.018614,0 days 00:00:48.389977,83.0,86.0,63,16573934.0,0 days 00:00:00.067331,0 days 00:00:00.278980,0 days 00:00:00.003607
590,591,9,2048,256,256,0.0,5,0 days 00:00:00.018614,0 days 00:01:25.450190,92.4,93.4,76,45823726.0,0 days 00:00:00.071043,0 days 00:00:00.294684,0 days 00:00:00.009065
591,592,9,2048,256,256,0.0,7,0 days 00:00:00.018614,0 days 00:01:45.480516,95.6,96.0,80,89698414.0,0 days 00:00:00.076023,0 days 00:00:00.296086,0 days 00:00:00.017442
592,593,9,2048,512,128,0.75,2,0 days 00:00:00.025615,0 days 00:01:06.477925,82.6,86.0,64,14776350.0,0 days 00:00:00.100472,0 days 00:00:00.284434,0 days 00:00:00.003463
593,594,9,2048,512,128,0.75,3,0 days 00:00:00.025615,0 days 00:01:17.123921,90.0,89.4,67,32945550.0,0 days 00:00:00.108118,0 days 00:00:00.287810,0 days 00:00:00.006811
594,595,9,2048,512,128,0.75,5,0 days 00:00:00.025615,0 days 00:01:33.691092,85.0,86.6,63,91086990.0,0 days 00:00:00.099913,0 days 00:00:00.306513,0 days 00:00:00.017457
595,596,9,2048,512,128,0.75,7,0 days 00:00:00.025615,0 days 00:02:11.550021,91.4,92.4,69,178299150.0,0 days 00:00:00.102287,0 days 00:00:00.304028,0 days 00:00:00.034140
596,597,9,2048,512,256,0.5,2,0 days 00:00:00.018707,0 days 00:00:54.203453,82.8,85.0,68,7433374.0,0 days 00:00:00.077739,0 days 00:00:00.282165,0 days 00:00:00.001797
597,598,9,2048,512,256,0.5,3,0 days 00:00:00.018707,0 days 00:01:03.286331,88.0,89.6,74,16573934.0,0 days 00:00:00.084744,0 days 00:00:00.290655,0 days 00:00:00.003538
598,599,9,2048,512,256,0.5,5,0 days 00:00:00.018707,0 days 00:01:29.616413,93.6,94.2,80,45823726.0,0 days 00:00:00.085619,0 days 00:00:00.302790,0 days 00:00:00.008951
599,600,9,2048,512,256,0.5,7,0 days 00:00:00.018707,0 days 00:01:52.074781,96.0,96.4,80,89698414.0,0 days 00:00:00.081947,0 days 00:00:00.301444,0 days 00:00:00.017380
600,601,9,2048,512,384,0.25,2,0 days 00:00:00.015940,0 days 00:01:04.237312,90.0,91.4,79,4887622.0,0 days 00:00:00.060640,0 days 00:00:00.284179,0 days 00:00:00.001222
601,602,9,2048,512,384,0.25,3,0 days 00:00:00.015940,0 days 00:01:18.759153,96.4,96.6,80,10897222.0,0 days 00:00:00.055790,0 days 00:00:00.478320,0 days 00:00:00.002358
602,603,9,2048,512,384,0.25,5,0 days 00:00:00.015940,0 days 00:01:27.558609,97.0,97.2,80,30127942.0,0 days 00:00:00.072092,0 days 00:00:00.289730,0 days 00:00:00.005941
603,604,9,2048,512,384,0.25,7,0 days 00:00:00.015940,0 days 00:01:29.868924,97.0,97.2,78,58974022.0,0 days 00:00:00.058442,0 days 00:00:00.291358,0 days 00:00:00.011308
604,605,9,2048,512,512,0.0,2,0 days 00:00:00.010527,0 days 00:01:09.317149,91.6,92.0,80,3698982.0,0 days 00:00:00.065466,0 days 00:00:00.452082,0 days 00:00:00.000991
605,606,9,2048,512,512,0.0,3,0 days 00:00:00.010527,0 days 00:01:18.785595,95.8,96.4,80,8247142.0,0 days 00:00:00.064689,0 days 00:00:00.463615,0 days 00:00:00.001820
606,607,9,2048,512,512,0.0,5,0 days 00:00:00.010527,0 days 00:01:10.805245,95.0,95.2,77,22801254.0,0 days 00:00:00.062281,0 days 00:00:00.288432,0 days 00:00:00.004658
607,608,9,2048,512,512,0.0,7,0 days 00:00:00.010527,0 days 00:01:16.489191,97.6,97.8,76,44632422.0,0 days 00:00:00.060690,0 days 00:00:00.288158,0 days 00:00:00.008945
608,609,9,2048,1024,256,0.75,2,0 days 00:00:00.019265,0 days 00:01:05.050861,86.6,86.6,74,7433374.0,0 days 00:00:00.075407,0 days 00:00:00.456352,0 days 00:00:00.001816
609,610,9,2048,1024,256,0.75,3,0 days 00:00:00.019265,0 days 00:01:09.023940,88.4,89.6,74,16573934.0,0 days 00:00:00.077366,0 days 00:00:00.461946,0 days 00:00:00.003530
610,611,9,2048,1024,256,0.75,5,0 days 00:00:00.019265,0 days 00:01:36.186323,93.4,93.8,79,45823726.0,0 days 00:00:00.074258,0 days 00:00:00.295143,0 days 00:00:00.008976
611,612,9,2048,1024,256,0.75,7,0 days 00:00:00.019265,0 days 00:01:51.506527,96.0,96.2,80,89698414.0,0 days 00:00:00.076380,0 days 00:00:00.296531,0 days 00:00:00.017326
612,613,9,2048,1024,512,0.5,2,0 days 00:00:00.013580,0 days 00:01:07.340081,92.0,92.4,80,3698982.0,0 days 00:00:00.062079,0 days 00:00:00.455686,0 days 00:00:00.000963
613,614,9,2048,1024,512,0.5,3,0 days 00:00:00.013580,0 days 00:01:11.755695,95.2,95.2,78,8247142.0,0 days 00:00:00.050315,0 days 00:00:00.460597,0 days 00:00:00.001880
614,615,9,2048,1024,512,0.5,5,0 days 00:00:00.013580,0 days 00:01:02.198612,93.8,94.2,73,22801254.0,0 days 00:00:00.052793,0 days 00:00:00.463224,0 days 00:00:00.004622
615,616,9,2048,1024,512,0.5,7,0 days 00:00:00.013580,0 days 00:01:05.600447,97.6,97.6,70,44632422.0,0 days 00:00:00.054346,0 days 00:00:00.282156,0 days 00:00:00.008786
616,617,9,2048,1024,768,0.25,2,0 days 00:00:00.011419,0 days 00:01:07.997862,95.2,95.4,80,2443454.0,0 days 00:00:00.045828,0 days 00:00:00.273765,0 days 00:00:00.000657
617,618,9,2048,1024,768,0.25,3,0 days 00:00:00.011419,0 days 00:01:03.972662,97.0,97.0,79,5447534.0,0 days 00:00:00.048254,0 days 00:00:00.276120,0 days 00:00:00.001215
618,619,9,2048,1024,768,0.25,5,0 days 00:00:00.011419,0 days 00:01:02.928072,97.4,97.4,74,15060590.0,0 days 00:00:00.049283,0 days 00:00:00.278092,0 days 00:00:00.003038
619,620,9,2048,1024,768,0.25,7,0 days 00:00:00.011419,0 days 00:01:11.771206,98.2,98.2,76,29480174.0,0 days 00:00:00.054579,0 days 00:00:00.287727,0 days 00:00:00.005750
620,621,9,2048,1024,1024,0.0,2,0 days 00:00:00.010681,0 days 00:01:00.946560,93.8,93.8,80,1895014.0,0 days 00:00:00.051835,0 days 00:00:00.274154,0 days 00:00:00.000519
621,622,9,2048,1024,1024,0.0,3,0 days 00:00:00.010681,0 days 00:01:00.753795,96.4,96.4,79,4225414.0,0 days 00:00:00.044424,0 days 00:00:00.275979,0 days 00:00:00.000973
622,623,9,2048,1024,1024,0.0,5,0 days 00:00:00.010681,0 days 00:00:57.600219,97.2,97.2,77,11682694.0,0 days 00:00:00.042983,0 days 00:00:00.278357,0 days 00:00:00.002441
623,624,9,2048,1024,1024,0.0,7,0 days 00:00:00.010681,0 days 00:00:51.691843,96.2,96.2,66,22868614.0,0 days 00:00:00.055209,0 days 00:00:00.284982,0 days 00:00:00.004540
624,625,9,2048,2048,512,0.75,2,0 days 00:00:00.012357,0 days 00:00:56.034224,88.0,88.6,69,3698982.0,0 days 00:00:00.059126,0 days 00:00:00.275483,0 days 00:00:00.000949
625,626,9,2048,2048,512,0.75,3,0 days 00:00:00.012357,0 days 00:01:11.396402,96.2,96.6,80,8247142.0,0 days 00:00:00.059485,0 days 00:00:00.276487,0 days 00:00:00.001845
626,627,9,2048,2048,512,0.75,5,0 days 00:00:00.012357,0 days 00:01:10.539618,95.2,95.4,79,22801254.0,0 days 00:00:00.054698,0 days 00:00:00.279813,0 days 00:00:00.004514
627,628,9,2048,2048,512,0.75,7,0 days 00:00:00.012357,0 days 00:01:15.521723,97.4,97.6,74,44632422.0,0 days 00:00:00.057948,0 days 00:00:00.290762,0 days 00:00:00.008830
628,629,9,2048,2048,1024,0.5,2,0 days 00:00:00.010829,0 days 00:01:00.147612,92.4,92.4,80,1895014.0,0 days 00:00:00.044280,0 days 00:00:00.277068,0 days 00:00:00.000529
629,630,9,2048,2048,1024,0.5,3,0 days 00:00:00.010829,0 days 00:01:03.702916,95.6,95.8,80,4225414.0,0 days 00:00:00.050245,0 days 00:00:00.281647,0 days 00:00:00.000976
630,631,9,2048,2048,1024,0.5,5,0 days 00:00:00.010829,0 days 00:01:00.830227,96.8,96.8,78,11682694.0,0 days 00:00:00.063568,0 days 00:00:00.282091,0 days 00:00:00.002460
631,632,9,2048,2048,1024,0.5,7,0 days 00:00:00.010829,0 days 00:00:57.887417,97.6,97.6,67,22868614.0,0 days 00:00:00.045541,0 days 00:00:00.286386,0 days 00:00:00.004539
632,633,9,2048,2048,1536,0.25,2,0 days 00:00:00.007703,0 days 00:01:00.295436,94.8,95.0,80,1254494.0,0 days 00:00:00.046281,0 days 00:00:00.281661,0 days 00:00:00.000401
633,634,9,2048,2048,1536,0.25,3,0 days 00:00:00.007703,0 days 00:01:05.040568,97.0,97.0,80,2797134.0,0 days 00:00:00.046663,0 days 00:00:00.277035,0 days 00:00:00.000710
634,635,9,2048,2048,1536,0.25,5,0 days 00:00:00.007703,0 days 00:00:54.419365,97.4,97.4,78,7733582.0,0 days 00:00:00.041831,0 days 00:00:00.275390,0 days 00:00:00.001746
635,636,9,2048,2048,1536,0.25,7,0 days 00:00:00.007703,0 days 00:01:05.275491,97.2,97.2,80,15138254.0,0 days 00:00:00.052565,0 days 00:00:00.287508,0 days 00:00:00.003202
636,637,9,2048,2048,2048,0.0,2,0 days 00:00:00.008055,0 days 00:01:09.329951,95.4,95.4,78,965310.0,0 days 00:00:00.043768,0 days 00:00:00.278532,0 days 00:00:00.000347
637,638,9,2048,2048,2048,0.0,3,0 days 00:00:00.008055,0 days 00:00:53.716411,96.2,96.4,74,2152270.0,0 days 00:00:00.047233,0 days 00:00:00.276747,0 days 00:00:00.000538
638,639,9,2048,2048,2048,0.0,5,0 days 00:00:00.008055,0 days 00:00:47.214394,97.0,97.0,66,5950542.0,0 days 00:00:00.044110,0 days 00:00:00.275336,0 days 00:00:00.001309
639,640,9,2048,2048,2048,0.0,7,0 days 00:00:00.008055,0 days 00:00:43.412886,97.0,97.0,60,11647950.0,0 days 00:00:00.058072,0 days 00:00:00.287036,0 days 00:00:00.002372
640,641,9,4096,256,64,0.75,2,0 days 00:00:00.091692,0 days 00:01:43.056974,86.0,85.8,66,29475718.0,0 days 00:00:00.281699,0 days 00:00:00.290039,0 days 00:00:00.006779
641,642,9,4096,256,64,0.75,3,0 days 00:00:00.091692,0 days 00:01:58.030249,92.4,92.8,74,65719398.0,0 days 00:00:00.295709,0 days 00:00:00.291592,0 days 00:00:00.013687
642,643,9,4096,256,64,0.75,5,0 days 00:00:00.091692,0 days 00:03:10.208858,89.6,90.8,77,181699174.0,0 days 00:00:00.283975,0 days 00:00:00.294641,0 days 00:00:00.034205
643,644,9,4096,256,64,0.75,7,0 days 00:00:00.091692,0 days 00:03:45.670338,88.8,90.0,72,355668838.0,0 days 00:00:00.294473,0 days 00:00:00.307725,0 days 00:00:00.066565
644,645,9,4096,256,128,0.5,2,0 days 00:00:00.040708,0 days 00:01:11.594118,86.4,88.2,68,14776350.0,0 days 00:00:00.165038,0 days 00:00:00.286584,0 days 00:00:00.003485
645,646,9,4096,256,128,0.5,3,0 days 00:00:00.040708,0 days 00:01:32.301031,93.0,93.4,80,32945550.0,0 days 00:00:00.182955,0 days 00:00:00.291147,0 days 00:00:00.006830
646,647,9,4096,256,128,0.5,5,0 days 00:00:00.040708,0 days 00:01:19.365187,77.6,83.0,51,91086990.0,0 days 00:00:00.163997,0 days 00:00:00.289470,0 days 00:00:00.017354
647,648,9,4096,256,128,0.5,7,0 days 00:00:00.040708,0 days 00:02:35.385125,95.0,95.4,80,178299150.0,0 days 00:00:00.162677,0 days 00:00:00.302042,0 days 00:00:00.033814
648,649,9,4096,256,192,0.25,2,0 days 00:00:00.033204,0 days 00:00:53.342982,83.2,86.0,64,9877214.0,0 days 00:00:00.128552,0 days 00:00:00.284214,0 days 00:00:00.002317
649,650,9,4096,256,192,0.25,3,0 days 00:00:00.033204,0 days 00:01:04.723482,86.8,89.4,67,22022574.0,0 days 00:00:00.123430,0 days 00:00:00.281998,0 days 00:00:00.004600
650,651,9,4096,256,192,0.25,5,0 days 00:00:00.033204,0 days 00:01:14.920347,88.4,90.2,61,60887726.0,0 days 00:00:00.130647,0 days 00:00:00.286633,0 days 00:00:00.011708
651,652,9,4096,256,192,0.25,7,0 days 00:00:00.033204,0 days 00:01:49.389956,91.2,92.2,66,119185454.0,0 days 00:00:00.127863,0 days 00:00:00.302880,0 days 00:00:00.022880
652,653,9,4096,256,256,0.0,2,0 days 00:00:00.029202,0 days 00:00:50.422463,85.2,85.0,60,7433374.0,0 days 00:00:00.113350,0 days 00:00:00.283471,0 days 00:00:00.001754
653,654,9,4096,256,256,0.0,3,0 days 00:00:00.029202,0 days 00:00:59.189262,86.2,88.4,65,16573934.0,0 days 00:00:00.112826,0 days 00:00:00.278532,0 days 00:00:00.003518
654,655,9,4096,256,256,0.0,5,0 days 00:00:00.029202,0 days 00:01:31.985043,93.8,94.6,79,45823726.0,0 days 00:00:00.110062,0 days 00:00:00.291510,0 days 00:00:00.009012
655,656,9,4096,256,256,0.0,7,0 days 00:00:00.029202,0 days 00:01:48.380506,96.6,96.8,80,89698414.0,0 days 00:00:00.106651,0 days 00:00:00.295500,0 days 00:00:00.017313
656,657,9,4096,512,128,0.75,2,0 days 00:00:00.046268,0 days 00:00:59.639042,81.6,84.4,56,14776350.0,0 days 00:00:00.160455,0 days 00:00:00.288008,0 days 00:00:00.003506
657,658,9,4096,512,128,0.75,3,0 days 00:00:00.046268,0 days 00:01:26.790874,87.2,89.4,75,32945550.0,0 days 00:00:00.167630,0 days 00:00:00.285016,0 days 00:00:00.006865
658,659,9,4096,512,128,0.75,5,0 days 00:00:00.046268,0 days 00:01:54.904887,88.2,89.8,78,91086990.0,0 days 00:00:00.162905,0 days 00:00:00.300355,0 days 00:00:00.017465
659,660,9,4096,512,128,0.75,7,0 days 00:00:00.046268,0 days 00:02:24.621575,92.4,93.0,73,178299150.0,0 days 00:00:00.157890,0 days 00:00:00.299804,0 days 00:00:00.033550
660,661,9,4096,512,256,0.5,2,0 days 00:00:00.027116,0 days 00:00:45.795160,81.8,79.2,57,7433374.0,0 days 00:00:00.114682,0 days 00:00:00.281590,0 days 00:00:00.001775
661,662,9,4096,512,256,0.5,3,0 days 00:00:00.027116,0 days 00:01:09.876262,87.8,89.4,77,16573934.0,0 days 00:00:00.125626,0 days 00:00:00.283457,0 days 00:00:00.003525
662,663,9,4096,512,256,0.5,5,0 days 00:00:00.027116,0 days 00:01:32.497078,94.6,95.2,80,45823726.0,0 days 00:00:00.105004,0 days 00:00:00.286300,0 days 00:00:00.008941
663,664,9,4096,512,256,0.5,7,0 days 00:00:00.027116,0 days 00:01:49.746267,95.4,95.4,80,89698414.0,0 days 00:00:00.106436,0 days 00:00:00.301413,0 days 00:00:00.017501
664,665,9,4096,512,384,0.25,2,0 days 00:00:00.026587,0 days 00:01:11.491568,90.0,91.0,80,4887622.0,0 days 00:00:00.084950,0 days 00:00:00.283338,0 days 00:00:00.001180
665,666,9,4096,512,384,0.25,3,0 days 00:00:00.026587,0 days 00:01:14.061038,96.2,96.2,80,10897222.0,0 days 00:00:00.095167,0 days 00:00:00.282933,0 days 00:00:00.002342
666,667,9,4096,512,384,0.25,5,0 days 00:00:00.026587,0 days 00:01:21.716723,97.2,97.2,78,30127942.0,0 days 00:00:00.091131,0 days 00:00:00.287542,0 days 00:00:00.005882
667,668,9,4096,512,384,0.25,7,0 days 00:00:00.026587,0 days 00:01:30.535686,98.0,98.0,78,58974022.0,0 days 00:00:00.088301,0 days 00:00:00.289318,0 days 00:00:00.011401
668,669,9,4096,512,512,0.0,2,0 days 00:00:00.021454,0 days 00:00:56.468598,85.2,87.6,67,3698982.0,0 days 00:00:00.077573,0 days 00:00:00.276387,0 days 00:00:00.000986
669,670,9,4096,512,512,0.0,3,0 days 00:00:00.021454,0 days 00:01:12.450837,96.4,96.6,79,8247142.0,0 days 00:00:00.070744,0 days 00:00:00.279571,0 days 00:00:00.001860
670,671,9,4096,512,512,0.0,5,0 days 00:00:00.021454,0 days 00:01:11.547286,96.6,96.6,78,22801254.0,0 days 00:00:00.069470,0 days 00:00:00.280582,0 days 00:00:00.004612
671,672,9,4096,512,512,0.0,7,0 days 00:00:00.021454,0 days 00:01:14.971254,97.0,97.0,74,44632422.0,0 days 00:00:00.071010,0 days 00:00:00.288300,0 days 00:00:00.008820
672,673,9,4096,1024,256,0.75,2,0 days 00:00:00.023094,0 days 00:00:59.606493,83.8,83.4,68,7433374.0,0 days 00:00:00.108434,0 days 00:00:00.282113,0 days 00:00:00.001796
673,674,9,4096,1024,256,0.75,3,0 days 00:00:00.023094,0 days 00:01:17.872614,90.4,90.4,80,16573934.0,0 days 00:00:00.103970,0 days 00:00:00.286137,0 days 00:00:00.003505
674,675,9,4096,1024,256,0.75,5,0 days 00:00:00.023094,0 days 00:01:31.251207,93.0,93.2,78,45823726.0,0 days 00:00:00.114857,0 days 00:00:00.286262,0 days 00:00:00.008955
675,676,9,4096,1024,256,0.75,7,0 days 00:00:00.023094,0 days 00:01:47.999976,94.8,94.8,80,89698414.0,0 days 00:00:00.109389,0 days 00:00:00.296017,0 days 00:00:00.017299
676,677,9,4096,1024,512,0.5,2,0 days 00:00:00.020074,0 days 00:01:11.531401,91.6,91.8,80,3698982.0,0 days 00:00:00.069887,0 days 00:00:00.282172,0 days 00:00:00.000932
677,678,9,4096,1024,512,0.5,3,0 days 00:00:00.020074,0 days 00:01:21.460489,95.8,96.4,80,8247142.0,0 days 00:00:00.074271,0 days 00:00:00.279713,0 days 00:00:00.001862
678,679,9,4096,1024,512,0.5,5,0 days 00:00:00.020074,0 days 00:01:11.761188,96.4,96.4,77,22801254.0,0 days 00:00:00.076145,0 days 00:00:00.281485,0 days 00:00:00.004587
679,680,9,4096,1024,512,0.5,7,0 days 00:00:00.020074,0 days 00:01:06.052426,96.2,96.4,64,44632422.0,0 days 00:00:00.087220,0 days 00:00:00.292633,0 days 00:00:00.008865
680,681,9,4096,1024,768,0.25,2,0 days 00:00:00.013971,0 days 00:01:09.216632,93.6,93.6,80,2443454.0,0 days 00:00:00.073239,0 days 00:00:00.275540,0 days 00:00:00.000683
681,682,9,4096,1024,768,0.25,3,0 days 00:00:00.013971,0 days 00:01:06.330653,97.0,97.0,80,5447534.0,0 days 00:00:00.068032,0 days 00:00:00.281060,0 days 00:00:00.001193
