,NExp,NMFCC,Nfft,NwinL,NhopL,Overlap,Ksize,AVGPreprocesTime,AVGTrainTime,F1Score,TestAcc,EpochsRan,FLOPS,AVGVimPreprocessTime,AVGVimPredictTime,AVGVimTFLitePredictTime
1823,1824,24,2048,1024,1024,0.0,7,0 days 00:00:00.013906,0 days 00:01:29.785814,94.6,94.6,71,43947334.0,0 days 00:00:00.070593,0 days 00:00:00.282503,0 days 00:00:00.008808
1824,1825,24,2048,2048,512,0.75,2,0 days 00:00:00.018057,0 days 00:01:40.208898,92.4,92.4,80,7201606.0,0 days 00:00:00.069026,0 days 00:00:00.282203,0 days 00:00:00.001871
1825,1826,24,2048,2048,512,0.75,3,0 days 00:00:00.018057,0 days 00:01:42.798290,93.4,93.8,80,16033606.0,0 days 00:00:00.065063,0 days 00:00:00.292949,0 days 00:00:00.003659
1826,1827,24,2048,2048,512,0.75,5,0 days 00:00:00.018057,0 days 00:01:59.877749,93.8,94.2,79,44296006.0,0 days 00:00:00.073864,0 days 00:00:00.296883,0 days 00:00:00.009265
1827,1828,24,2048,2048,512,0.75,7,0 days 00:00:00.018057,0 days 00:02:11.709102,94.6,94.6,71,86689606.0,0 days 00:00:00.080146,0 days 00:00:00.294433,0 days 00:00:00.017339
1828,1829,24,2048,2048,1024,0.5,2,0 days 00:00:00.010616,0 days 00:01:12.034092,91.2,91.6,80,3650374.0,0 days 00:00:00.064528,0 days 00:00:00.288742,0 days 00:00:00.000981
1829,1830,24,2048,2048,1024,0.5,3,0 days 00:00:00.010616,0 days 00:01:23.191447,93.8,94.2,80,8127814.0,0 days 00:00:00.064849,0 days 00:00:00.287987,0 days 00:00:00.001894
1830,1831,24,2048,2048,1024,0.5,5,0 days 00:00:00.010616,0 days 00:01:24.820113,95.8,95.8,74,22455622.0,0 days 00:00:00.063405,0 days 00:00:00.290128,0 days 00:00:00.004635
1831,1832,24,2048,2048,1024,0.5,7,0 days 00:00:00.010616,0 days 00:01:13.132648,93.4,93.6,56,43947334.0,0 days 00:00:00.071168,0 days 00:00:00.291077,0 days 00:00:00.008825
1832,1833,24,2048,2048,1536,0.25,2,0 days 00:00:00.010031,0 days 00:01:17.660047,92.0,92.2,80,2474630.0,0 days 00:00:00.063653,0 days 00:00:00.290005,0 days 00:00:00.000748
1833,1834,24,2048,2048,1536,0.25,3,0 days 00:00:00.010031,0 days 00:01:14.570848,93.6,93.8,80,5510150.0,0 days 00:00:00.073124,0 days 00:00:00.278281,0 days 00:00:00.001276
1834,1835,24,2048,2048,1536,0.25,5,0 days 00:00:00.010031,0 days 00:01:16.308377,94.8,95.0,76,15223814.0,0 days 00:00:00.067204,0 days 00:00:00.286266,0 days 00:00:00.003204
1835,1836,24,2048,2048,1536,0.25,7,0 days 00:00:00.010031,0 days 00:01:12.336834,95.4,95.4,65,29794310.0,0 days 00:00:00.070105,0 days 00:00:00.283562,0 days 00:00:00.006018
1836,1837,24,2048,2048,2048,0.0,2,0 days 00:00:00.009599,0 days 00:01:07.988797,91.8,92.0,80,1850182.0,0 days 00:00:00.062999,0 days 00:00:00.279217,0 days 00:00:00.000547
1837,1838,24,2048,2048,2048,0.0,3,0 days 00:00:00.009599,0 days 00:01:05.971987,94.4,94.8,78,4119622.0,0 days 00:00:00.060719,0 days 00:00:00.276673,0 days 00:00:00.001023
1838,1839,24,2048,2048,2048,0.0,5,0 days 00:00:00.009599,0 days 00:01:09.473458,95.4,95.4,78,11381830.0,0 days 00:00:00.059246,0 days 00:00:00.284793,0 days 00:00:00.002477
1839,1840,24,2048,2048,2048,0.0,7,0 days 00:00:00.009599,0 days 00:01:00.439163,95.6,95.8,61,22275142.0,0 days 00:00:00.057736,0 days 00:00:00.289989,0 days 00:00:00.004557
1840,1841,24,4096,256,64,0.75,2,0 days 00:00:00.089407,0 days 00:05:50.442174,87.6,86.8,60,57786310.0,0 days 00:00:00.328395,0 days 00:00:00.301938,0 days 00:00:00.014899
1841,1842,24,4096,256,64,0.75,3,0 days 00:00:00.089407,0 days 00:06:10.549311,89.4,89.4,64,128661190.0,0 days 00:00:00.339609,0 days 00:00:00.304000,0 days 00:00:00.029008
1842,1843,24,4096,256,64,0.75,5,0 days 00:00:00.089407,0 days 00:09:34.790679,92.4,92.8,72,355460806.0,0 days 00:00:00.327656,0 days 00:00:00.305043,0 days 00:00:00.072093
1843,1844,24,4096,256,64,0.75,7,0 days 00:00:00.089407,0 days 00:13:07.704668,90.8,91.2,74,695660230.0,0 days 00:00:00.344300,0 days 00:00:00.325787,0 days 00:00:00.136592
1844,1845,24,4096,256,128,0.5,2,0 days 00:00:00.051275,0 days 00:03:07.435973,87.2,86.2,60,28980486.0,0 days 00:00:00.193961,0 days 00:00:00.287048,0 days 00:00:00.007376
1845,1846,24,4096,256,128,0.5,3,0 days 00:00:00.051275,0 days 00:02:53.040181,88.0,87.6,57,64525446.0,0 days 00:00:00.189884,0 days 00:00:00.289263,0 days 00:00:00.014326
1846,1847,24,4096,256,128,0.5,5,0 days 00:00:00.051275,0 days 00:04:21.401322,90.4,90.0,61,178269318.0,0 days 00:00:00.187532,0 days 00:00:00.311365,0 days 00:00:00.035798
1847,1848,24,4096,256,128,0.5,7,0 days 00:00:00.051275,0 days 00:06:48.262026,94.0,94.2,72,348885126.0,0 days 00:00:00.196464,0 days 00:00:00.313866,0 days 00:00:00.069133
1848,1849,24,4096,256,192,0.25,2,0 days 00:00:00.043582,0 days 00:02:28.617680,89.0,88.6,66,19303046.0,0 days 00:00:00.145642,0 days 00:00:00.288836,0 days 00:00:00.005211
1849,1850,24,4096,256,192,0.25,3,0 days 00:00:00.043582,0 days 00:01:47.114940,86.2,86.0,48,42978566.0,0 days 00:00:00.143989,0 days 00:00:00.297572,0 days 00:00:00.009698
1850,1851,24,4096,256,192,0.25,5,0 days 00:00:00.043582,0 days 00:03:43.769879,91.8,92.0,73,118740230.0,0 days 00:00:00.145989,0 days 00:00:00.300579,0 days 00:00:00.024544
1851,1852,24,4096,256,192,0.25,7,0 days 00:00:00.043582,0 days 00:04:13.646535,92.2,92.2,64,232382726.0,0 days 00:00:00.146366,0 days 00:00:00.307623,0 days 00:00:00.045849
1852,1853,24,4096,256,256,0.0,2,0 days 00:00:00.031340,0 days 00:02:00.037117,87.8,87.4,65,14402310.0,0 days 00:00:00.127274,0 days 00:00:00.286987,0 days 00:00:00.003737
1853,1854,24,4096,256,256,0.0,3,0 days 00:00:00.031340,0 days 00:01:44.274843,87.2,87.8,57,32066310.0,0 days 00:00:00.129545,0 days 00:00:00.287964,0 days 00:00:00.007181
1854,1855,24,4096,256,256,0.0,5,0 days 00:00:00.031340,0 days 00:02:27.823267,89.0,90.0,60,88591110.0,0 days 00:00:00.126625,0 days 00:00:00.297690,0 days 00:00:00.017964
1855,1856,24,4096,256,256,0.0,7,0 days 00:00:00.031340,0 days 00:03:37.904866,92.6,92.8,69,173378310.0,0 days 00:00:00.124703,0 days 00:00:00.293380,0 days 00:00:00.034429
1856,1857,24,4096,512,128,0.75,2,0 days 00:00:00.052569,0 days 00:03:22.676880,89.6,89.8,64,28980486.0,0 days 00:00:00.189039,0 days 00:00:00.292251,0 days 00:00:00.007443
1857,1858,24,4096,512,128,0.75,3,0 days 00:00:00.052569,0 days 00:02:56.767069,89.2,88.8,58,64525446.0,0 days 00:00:00.180184,0 days 00:00:00.312759,0 days 00:00:00.014258
1858,1859,24,4096,512,128,0.75,5,0 days 00:00:00.052569,0 days 00:04:19.557159,91.6,91.8,60,178269318.0,0 days 00:00:00.187023,0 days 00:00:00.304893,0 days 00:00:00.035970
1859,1860,24,4096,512,128,0.75,7,0 days 00:00:00.052569,0 days 00:06:19.665233,93.0,93.0,67,348885126.0,0 days 00:00:00.182927,0 days 00:00:00.309120,0 days 00:00:00.068860
1860,1861,24,4096,512,256,0.5,2,0 days 00:00:00.031582,0 days 00:02:07.858766,88.6,88.0,70,14402310.0,0 days 00:00:00.128757,0 days 00:00:00.279477,0 days 00:00:00.003674
1861,1862,24,4096,512,256,0.5,3,0 days 00:00:00.031582,0 days 00:02:03.932978,89.8,89.4,65,32066310.0,0 days 00:00:00.126343,0 days 00:00:00.295632,0 days 00:00:00.007159
1862,1863,24,4096,512,256,0.5,5,0 days 00:00:00.031582,0 days 00:03:04.556341,92.2,92.4,74,88591110.0,0 days 00:00:00.119500,0 days 00:00:00.295727,0 days 00:00:00.017829
1863,1864,24,4096,512,256,0.5,7,0 days 00:00:00.031582,0 days 00:03:21.121232,93.8,93.6,64,173378310.0,0 days 00:00:00.121532,0 days 00:00:00.292861,0 days 00:00:00.034342
1864,1865,24,4096,512,384,0.25,2,0 days 00:00:00.027732,0 days 00:01:45.600904,90.6,91.0,73,9675974.0,0 days 00:00:00.108138,0 days 00:00:00.283840,0 days 00:00:00.002541
1865,1866,24,4096,512,384,0.25,3,0 days 00:00:00.027732,0 days 00:01:43.306666,90.8,90.8,72,21543494.0,0 days 00:00:00.108887,0 days 00:00:00.295757,0 days 00:00:00.004834
1866,1867,24,4096,512,384,0.25,5,0 days 00:00:00.027732,0 days 00:02:08.660635,92.8,93.0,66,59519558.0,0 days 00:00:00.107905,0 days 00:00:00.297412,0 days 00:00:00.012060
1867,1868,24,4096,512,384,0.25,7,0 days 00:00:00.027732,0 days 00:02:46.907876,92.4,92.2,70,116483654.0,0 days 00:00:00.106459,0 days 00:00:00.302453,0 days 00:00:00.023364
1868,1869,24,4096,512,512,0.0,2,0 days 00:00:00.023312,0 days 00:01:19.903394,88.6,88.8,65,7201606.0,0 days 00:00:00.097557,0 days 00:00:00.293136,0 days 00:00:00.001839
1869,1870,24,4096,512,512,0.0,3,0 days 00:00:00.023312,0 days 00:01:36.266888,91.6,91.8,80,16033606.0,0 days 00:00:00.090627,0 days 00:00:00.290742,0 days 00:00:00.003652
1870,1871,24,4096,512,512,0.0,5,0 days 00:00:00.023312,0 days 00:02:08.802884,94.6,94.6,80,44296006.0,0 days 00:00:00.094431,0 days 00:00:00.298890,0 days 00:00:00.009168
1871,1872,24,4096,512,512,0.0,7,0 days 00:00:00.023312,0 days 00:01:50.226816,92.2,92.2,59,86689606.0,0 days 00:00:00.098053,0 days 00:00:00.296760,0 days 00:00:00.017377
1872,1873,24,4096,1024,256,0.75,2,0 days 00:00:00.034059,0 days 00:02:18.246164,90.4,90.6,75,14402310.0,0 days 00:00:00.121196,0 days 00:00:00.287789,0 days 00:00:00.003736
1873,1874,24,4096,1024,256,0.75,3,0 days 00:00:00.034059,0 days 00:01:48.905756,90.8,90.8,58,32066310.0,0 days 00:00:00.129079,0 days 00:00:00.301471,0 days 00:00:00.007086
1874,1875,24,4096,1024,256,0.75,5,0 days 00:00:00.034059,0 days 00:03:06.350469,92.6,92.8,74,88591110.0,0 days 00:00:00.121407,0 days 00:00:00.297639,0 days 00:00:00.017766
1875,1876,24,4096,1024,256,0.75,7,0 days 00:00:00.034059,0 days 00:03:05.240051,94.0,94.0,60,173378310.0,0 days 00:00:00.121609,0 days 00:00:00.295519,0 days 00:00:00.034179
1876,1877,24,4096,1024,512,0.5,2,0 days 00:00:00.020987,0 days 00:01:31.483339,90.0,90.6,73,7201606.0,0 days 00:00:00.101101,0 days 00:00:00.278645,0 days 00:00:00.001928
1877,1878,24,4096,1024,512,0.5,3,0 days 00:00:00.020987,0 days 00:01:32.892907,92.2,92.4,76,16033606.0,0 days 00:00:00.103272,0 days 00:00:00.283912,0 days 00:00:00.003725
1878,1879,24,4096,1024,512,0.5,5,0 days 00:00:00.020987,0 days 00:01:38.397741,94.6,94.8,64,44296006.0,0 days 00:00:00.091180,0 days 00:00:00.297224,0 days 00:00:00.009144
1879,1880,24,4096,1024,512,0.5,7,0 days 00:00:00.020987,0 days 00:01:53.889933,91.6,91.8,62,86689606.0,0 days 00:00:00.087735,0 days 00:00:00.306187,0 days 00:00:00.017361
1880,1881,24,4096,1024,768,0.25,2,0 days 00:00:00.018289,0 days 00:01:17.486117,91.4,91.8,72,4874118.0,0 days 00:00:00.083908,0 days 00:00:00.284669,0 days 00:00:00.001314
1881,1882,24,4096,1024,768,0.25,3,0 days 00:00:00.018289,0 days 00:01:19.434642,93.2,93.2,72,10852998.0,0 days 00:00:00.081354,0 days 00:00:00.286406,0 days 00:00:00.002506
1882,1883,24,4096,1024,768,0.25,5,0 days 00:00:00.018289,0 days 00:01:41.228248,94.0,94.4,74,29985414.0,0 days 00:00:00.077750,0 days 00:00:00.287312,0 days 00:00:00.006187
1883,1884,24,4096,1024,768,0.25,7,0 days 00:00:00.018289,0 days 00:01:50.322050,94.6,94.8,69,58684038.0,0 days 00:00:00.081811,0 days 00:00:00.290257,0 days 00:00:00.011799
1884,1885,24,4096,1024,1024,0.0,2,0 days 00:00:00.022611,0 days 00:01:12.933908,90.8,91.2,80,3650374.0,0 days 00:00:00.073149,0 days 00:00:00.276221,0 days 00:00:00.001021
1885,1886,24,4096,1024,1024,0.0,3,0 days 00:00:00.022611,0 days 00:01:19.345148,93.6,93.8,80,8127814.0,0 days 00:00:00.072370,0 days 00:00:00.275559,0 days 00:00:00.001874
1886,1887,24,4096,1024,1024,0.0,5,0 days 00:00:00.022611,0 days 00:01:24.106447,95.8,95.8,76,22455622.0,0 days 00:00:00.081177,0 days 00:00:00.289250,0 days 00:00:00.004667
1887,1888,24,4096,1024,1024,0.0,7,0 days 00:00:00.022611,0 days 00:01:35.158715,93.4,93.6,75,43947334.0,0 days 00:00:00.073766,0 days 00:00:00.294027,0 days 00:00:00.008927
1888,1889,24,4096,2048,512,0.75,2,0 days 00:00:00.027300,0 days 00:01:15.295244,89.2,89.4,62,7201606.0,0 days 00:00:00.093522,0 days 00:00:00.284602,0 days 00:00:00.001945
1889,1890,24,4096,2048,512,0.75,3,0 days 00:00:00.027300,0 days 00:01:29.825707,92.8,93.2,72,16033606.0,0 days 00:00:00.089918,0 days 00:00:00.288350,0 days 00:00:00.003619
1890,1891,24,4096,2048,512,0.75,5,0 days 00:00:00.027300,0 days 00:01:54.389499,93.8,94.2,73,44296006.0,0 days 00:00:00.092150,0 days 00:00:00.305680,0 days 00:00:00.009028
1891,1892,24,4096,2048,512,0.75,7,0 days 00:00:00.027300,0 days 00:01:59.192056,93.6,93.8,62,86689606.0,0 days 00:00:00.094395,0 days 00:00:00.297605,0 days 00:00:00.017314
1892,1893,24,4096,2048,1024,0.5,2,0 days 00:00:00.017474,0 days 00:01:22.229162,93.2,93.2,80,3650374.0,0 days 00:00:00.082333,0 days 00:00:00.283136,0 days 00:00:00.000988
1893,1894,24,4096,2048,1024,0.5,3,0 days 00:00:00.017474,0 days 00:01:21.285001,93.8,94.2,80,8127814.0,0 days 00:00:00.077117,0 days 00:00:00.283425,0 days 00:00:00.001880
1894,1895,24,4096,2048,1024,0.5,5,0 days 00:00:00.017474,0 days 00:01:25.350936,95.6,95.8,77,22455622.0,0 days 00:00:00.076242,0 days 00:00:00.288800,0 days 00:00:00.004681
1895,1896,24,4096,2048,1024,0.5,7,0 days 00:00:00.017474,0 days 00:01:32.702257,95.4,95.6,72,43947334.0,0 days 00:00:00.071695,0 days 00:00:00.288107,0 days 00:00:00.008821
1896,1897,24,4096,2048,1536,0.25,2,0 days 00:00:00.017125,0 days 00:01:12.165637,92.0,92.6,80,2474630.0,0 days 00:00:00.067792,0 days 00:00:00.279128,0 days 00:00:00.000679
1897,1898,24,4096,2048,1536,0.25,3,0 days 00:00:00.017125,0 days 00:01:16.606031,94.2,94.6,80,5510150.0,0 days 00:00:00.072248,0 days 00:00:00.291677,0 days 00:00:00.001298
1898,1899,24,4096,2048,1536,0.25,5,0 days 00:00:00.017125,0 days 00:01:13.061642,95.6,95.6,72,15223814.0,0 days 00:00:00.073778,0 days 00:00:00.289485,0 days 00:00:00.003208
1899,1900,24,4096,2048,1536,0.25,7,0 days 00:00:00.017125,0 days 00:01:17.341470,94.6,94.8,71,29794310.0,0 days 00:00:00.070143,0 days 00:00:00.290891,0 days 00:00:00.006017
1900,1901,24,4096,2048,2048,0.0,2,0 days 00:00:00.017973,0 days 00:01:13.246785,92.4,92.8,80,1850182.0,0 days 00:00:00.063246,0 days 00:00:00.274087,0 days 00:00:00.000553
1901,1902,24,4096,2048,2048,0.0,3,0 days 00:00:00.017973,0 days 00:01:05.225361,94.0,94.6,80,4119622.0,0 days 00:00:00.075193,0 days 00:00:00.281350,0 days 00:00:00.001040
1902,1903,24,4096,2048,2048,0.0,5,0 days 00:00:00.017973,0 days 00:01:08.786221,96.4,97.0,77,11381830.0,0 days 00:00:00.063619,0 days 00:00:00.282223,0 days 00:00:00.002466
1903,1904,24,4096,2048,2048,0.0,7,0 days 00:00:00.017973,0 days 00:01:02.709025,95.4,95.6,68,22275142.0,0 days 00:00:00.067321,0 days 00:00:00.278908,0 days 00:00:00.004576
1904,1905,24,4096,4096,1024,0.75,2,0 days 00:00:00.020167,0 days 00:01:18.020761,91.6,92.0,80,3650374.0,0 days 00:00:00.086770,0 days 00:00:00.293244,0 days 00:00:00.001004
1905,1906,24,4096,4096,1024,0.75,3,0 days 00:00:00.020167,0 days 00:01:17.735968,93.6,93.8,80,8127814.0,0 days 00:00:00.079690,0 days 00:00:00.289428,0 days 00:00:00.001843
1906,1907,24,4096,4096,1024,0.75,5,0 days 00:00:00.020167,0 days 00:01:22.731356,94.4,94.6,78,22455622.0,0 days 00:00:00.071389,0 days 00:00:00.287334,0 days 00:00:00.004683
1907,1908,24,4096,4096,1024,0.75,7,0 days 00:00:00.020167,0 days 00:01:26.200558,93.8,93.8,65,43947334.0,0 days 00:00:00.074158,0 days 00:00:00.288089,0 days 00:00:00.008852
1908,1909,24,4096,4096,2048,0.5,2,0 days 00:00:00.014368,0 days 00:01:14.003246,91.8,92.6,80,1850182.0,0 days 00:00:00.069488,0 days 00:00:00.281681,0 days 00:00:00.000551
1909,1910,24,4096,4096,2048,0.5,3,0 days 00:00:00.014368,0 days 00:01:07.085865,94.2,94.6,75,4119622.0,0 days 00:00:00.068841,0 days 00:00:00.275436,0 days 00:00:00.000996
1910,1911,24,4096,4096,2048,0.5,5,0 days 00:00:00.014368,0 days 00:01:06.469037,96.4,96.8,72,11381830.0,0 days 00:00:00.070045,0 days 00:00:00.288913,0 days 00:00:00.002469
1911,1912,24,4096,4096,2048,0.5,7,0 days 00:00:00.014368,0 days 00:01:05.126834,94.4,94.8,63,22275142.0,0 days 00:00:00.067110,0 days 00:00:00.289174,0 days 00:00:00.004539
1912,1913,24,4096,4096,3072,0.25,2,0 days 00:00:00.011688,0 days 00:01:06.676966,91.0,91.8,80,1224006.0,0 days 00:00:00.058977,0 days 00:00:00.289109,0 days 00:00:00.000405
1913,1914,24,4096,4096,3072,0.25,3,0 days 00:00:00.011688,0 days 00:01:05.279963,94.2,94.4,80,2725446.0,0 days 00:00:00.072204,0 days 00:00:00.279621,0 days 00:00:00.000702
1914,1915,24,4096,4096,3072,0.25,5,0 days 00:00:00.011688,0 days 00:01:06.410098,95.6,95.8,76,7530054.0,0 days 00:00:00.074561,0 days 00:00:00.274168,0 days 00:00:00.001652
1915,1916,24,4096,4096,3072,0.25,7,0 days 00:00:00.011688,0 days 00:00:54.487864,95.4,96.0,63,14736966.0,0 days 00:00:00.075765,0 days 00:00:00.281241,0 days 00:00:00.003097
1916,1917,24,4096,4096,4096,0.0,2,0 days 00:00:00.016446,0 days 00:01:07.808504,91.2,91.8,80,911238.0,0 days 00:00:00.090111,0 days 00:00:00.447483,0 days 00:00:00.000331
1917,1918,24,4096,4096,4096,0.0,3,0 days 00:00:00.016446,0 days 00:01:09.054788,94.4,94.4,79,2028678.0,0 days 00:00:00.075197,0 days 00:00:00.283006,0 days 00:00:00.000586
1918,1919,24,4096,4096,4096,0.0,5,0 days 00:00:00.016446,0 days 00:00:52.452882,96.4,96.4,69,5604486.0,0 days 00:00:00.068739,0 days 00:00:00.285148,0 days 00:00:00.001372
1919,1920,24,4096,4096,4096,0.0,7,0 days 00:00:00.016446,0 days 00:00:56.316140,95.4,95.4,72,10968198.0,0 days 00:00:00.063957,0 days 00:00:00.277807,0 days 00:00:00.002522
1920,1921,27,256,256,64,0.75,2,0 days 00:00:00.018323,0 days 00:05:19.171861,81.2,78.6,48,70350070.0,0 days 00:00:00.078428,0 days 00:00:00.313884,0 days 00:00:00.018551
1921,1922,27,256,256,64,0.75,3,0 days 00:00:00.018323,0 days 00:07:55.681565,89.8,89.4,73,156708310.0,0 days 00:00:00.069571,0 days 00:00:00.307196,0 days 00:00:00.035238
1922,1923,27,256,256,64,0.75,5,0 days 00:00:00.018323,0 days 00:10:31.007797,90.8,90.6,72,433054678.0,0 days 00:00:00.071397,0 days 00:00:00.322001,0 days 00:00:00.086824
1923,1924,27,256,256,64,0.75,7,0 days 00:00:00.018323,0 days 00:12:27.604525,88.6,88.4,60,847574230.0,0 days 00:00:00.068686,0 days 00:00:00.331133,0 days 00:00:00.167772
1924,1925,27,256,256,128,0.5,2,0 days 00:00:00.015192,0 days 00:03:59.576642,87.6,87.0,69,35285086.0,0 days 00:00:00.065199,0 days 00:00:00.290354,0 days 00:00:00.009173
1925,1926,27,256,256,128,0.5,3,0 days 00:00:00.015192,0 days 00:03:11.124375,86.2,85.4,55,78599886.0,0 days 00:00:00.062383,0 days 00:00:00.296069,0 days 00:00:00.017202
1926,1927,27,256,256,128,0.5,5,0 days 00:00:00.015192,0 days 00:05:36.055260,91.2,91.0,72,217207246.0,0 days 00:00:00.060606,0 days 00:00:00.472614,0 days 00:00:00.042462
1927,1928,27,256,256,128,0.5,7,0 days 00:00:00.015192,0 days 00:06:43.214588,89.8,90.0,62,425118286.0,0 days 00:00:00.058548,0 days 00:00:00.312969,0 days 00:00:00.082584
1928,1929,27,256,256,192,0.25,2,0 days 00:00:00.010902,0 days 00:02:11.590050,83.6,82.0,52,23503278.0,0 days 00:00:00.056911,0 days 00:00:00.292675,0 days 00:00:00.005979
1929,1930,27,256,256,192,0.25,3,0 days 00:00:00.010902,0 days 00:03:00.415716,90.2,90.4,73,52355198.0,0 days 00:00:00.058351,0 days 00:00:00.293142,0 days 00:00:00.011454
1930,1931,27,256,256,192,0.25,5,0 days 00:00:00.010902,0 days 00:03:34.805300,87.0,86.2,65,144681342.0,0 days 00:00:00.055136,0 days 00:00:00.304718,0 days 00:00:00.029051
1931,1932,27,256,256,192,0.25,7,0 days 00:00:00.010902,0 days 00:05:35.467269,89.8,90.0,74,283170558.0,0 days 00:00:00.056757,0 days 00:00:00.306616,0 days 00:00:00.055565
1932,1933,27,256,256,256,0.0,2,0 days 00:00:00.009618,0 days 00:01:45.944620,83.2,81.8,54,17531782.0,0 days 00:00:00.056766,0 days 00:00:00.286775,0 days 00:00:00.004387
1933,1934,27,256,256,256,0.0,3,0 days 00:00:00.009618,0 days 00:02:04.472121,84.2,82.2,63,39052422.0,0 days 00:00:00.054341,0 days 00:00:00.289598,0 days 00:00:00.008441
1934,1935,27,256,256,256,0.0,5,0 days 00:00:00.009618,0 days 00:02:41.451670,88.2,88.0,62,107918470.0,0 days 00:00:00.060649,0 days 00:00:00.300473,0 days 00:00:00.021587
1935,1936,27,256,256,256,0.0,7,0 days 00:00:00.009618,0 days 00:04:02.069653,91.2,91.0,69,211217542.0,0 days 00:00:00.058266,0 days 00:00:00.308379,0 days 00:00:00.041742
1936,1937,27,512,256,64,0.75,2,0 days 00:00:00.017597,0 days 00:05:41.643313,86.6,85.6,51,70350070.0,0 days 00:00:00.092910,0 days 00:00:00.301696,0 days 00:00:00.018145
1937,1938,27,512,256,64,0.75,3,0 days 00:00:00.017597,0 days 00:08:34.605281,91.0,91.4,78,156708310.0,0 days 00:00:00.095740,0 days 00:00:00.301094,0 days 00:00:00.034940
1938,1939,27,512,256,64,0.75,5,0 days 00:00:00.017597,0 days 00:10:54.047681,90.8,91.4,76,433054678.0,0 days 00:00:00.085317,0 days 00:00:00.311141,0 days 00:00:00.086901
1939,1940,27,512,256,64,0.75,7,0 days 00:00:00.017597,0 days 00:12:55.840987,91.2,90.8,64,847574230.0,0 days 00:00:00.092047,0 days 00:00:00.333460,0 days 00:00:00.167946
1940,1941,27,512,256,128,0.5,2,0 days 00:00:00.017777,0 days 00:03:52.638025,87.4,88.4,64,35285086.0,0 days 00:00:00.069347,0 days 00:00:00.287329,0 days 00:00:00.009043
1941,1942,27,512,256,128,0.5,3,0 days 00:00:00.017777,0 days 00:03:39.507867,89.2,88.8,63,78599886.0,0 days 00:00:00.070167,0 days 00:00:00.303639,0 days 00:00:00.017367
1942,1943,27,512,256,128,0.5,5,0 days 00:00:00.017777,0 days 00:05:50.761249,92.2,92.4,76,217207246.0,0 days 00:00:00.071338,0 days 00:00:00.322820,0 days 00:00:00.043312
1943,1944,27,512,256,128,0.5,7,0 days 00:00:00.017777,0 days 00:07:32.803390,93.4,93.6,71,425118286.0,0 days 00:00:00.130381,0 days 00:00:00.339002,0 days 00:00:00.084424
1944,1945,27,512,256,192,0.25,2,0 days 00:00:00.013099,0 days 00:02:29.116256,86.2,86.4,58,23503278.0,0 days 00:00:00.093465,0 days 00:00:00.306762,0 days 00:00:00.005954
1945,1946,27,512,256,192,0.25,3,0 days 00:00:00.013099,0 days 00:02:38.703509,88.8,88.0,65,52355198.0,0 days 00:00:00.076086,0 days 00:00:00.302999,0 days 00:00:00.011639
1946,1947,27,512,256,192,0.25,5,0 days 00:00:00.013099,0 days 00:03:41.529519,91.0,90.6,69,144681342.0,0 days 00:00:00.061102,0 days 00:00:00.302429,0 days 00:00:00.028691
1947,1948,27,512,256,192,0.25,7,0 days 00:00:00.013099,0 days 00:04:44.395647,91.0,90.8,65,283170558.0,0 days 00:00:00.060261,0 days 00:00:00.299988,0 days 00:00:00.055331
1948,1949,27,512,256,256,0.0,2,0 days 00:00:00.012747,0 days 00:02:45.404078,90.0,90.0,80,17531782.0,0 days 00:00:00.061679,0 days 00:00:00.454412,0 days 00:00:00.004374
