,NExp,NMFCC,Nfft,NwinL,NhopL,Overlap,Ksize,NRep,AVGPreprocesTime,TrainTime,F1Score,TestAcc,EpochsRan,VimPreprocessTime,VimPredictTime,VimTFLitePredictTime
142,29,3,512,256,256,0.0,2,3,0 days 00:00:00.009995,0 days 00:00:09.874520,72.0,79.0,20,0 days 00:00:00.039123,0 days 00:00:00.264637,0 days 00:00:00.000759
143,29,3,512,256,256,0.0,2,4,0 days 00:00:00.009995,0 days 00:00:33.997725,81.0,82.0,62,0 days 00:00:00.033384,0 days 00:00:00.295646,0 days 00:00:00.000738
144,29,3,512,256,256,0.0,2,5,0 days 00:00:00.009995,0 days 00:00:12.024716,75.0,78.0,21,0 days 00:00:00.050880,0 days 00:00:00.275307,0 days 00:00:00.000762
145,30,3,512,256,256,0.0,3,1,0 days 00:00:00.009995,0 days 00:00:53.703434,88.0,89.0,80,0 days 00:00:00.057051,0 days 00:00:00.268261,0 days 00:00:00.001515
146,30,3,512,256,256,0.0,3,2,0 days 00:00:00.009995,0 days 00:00:09.270834,74.0,73.0,20,0 days 00:00:00.046047,0 days 00:00:00.267722,0 days 00:00:00.001458
147,30,3,512,256,256,0.0,3,3,0 days 00:00:00.009995,0 days 00:01:02.466265,88.0,88.0,80,0 days 00:00:00.050032,0 days 00:00:00.265656,0 days 00:00:00.001463
148,30,3,512,256,256,0.0,3,4,0 days 00:00:00.009995,0 days 00:00:58.282277,90.0,90.0,80,0 days 00:00:00.064615,0 days 00:00:00.271261,0 days 00:00:00.001503
149,30,3,512,256,256,0.0,3,5,0 days 00:00:00.009995,0 days 00:00:15.593331,75.0,71.0,30,0 days 00:00:00.041981,0 days 00:00:00.274577,0 days 00:00:00.001495
150,31,3,512,256,256,0.0,5,1,0 days 00:00:00.009995,0 days 00:01:09.450927,94.0,94.0,80,0 days 00:00:00.038014,0 days 00:00:00.271673,0 days 00:00:00.003762
151,31,3,512,256,256,0.0,5,2,0 days 00:00:00.009995,0 days 00:00:29.899803,88.0,89.0,34,0 days 00:00:00.052234,0 days 00:00:00.271992,0 days 00:00:00.003882
152,31,3,512,256,256,0.0,5,3,0 days 00:00:00.009995,0 days 00:01:08.821241,92.0,92.0,80,0 days 00:00:00.057722,0 days 00:00:00.277154,0 days 00:00:00.003800
153,31,3,512,256,256,0.0,5,4,0 days 00:00:00.009995,0 days 00:01:05.420774,94.0,94.0,80,0 days 00:00:00.057708,0 days 00:00:00.274269,0 days 00:00:00.003893
154,31,3,512,256,256,0.0,5,5,0 days 00:00:00.009995,0 days 00:01:01.301688,94.0,94.0,80,0 days 00:00:00.058041,0 days 00:00:00.271331,0 days 00:00:00.003905
155,32,3,512,256,256,0.0,7,1,0 days 00:00:00.009995,0 days 00:01:21.452980,95.0,95.0,80,0 days 00:00:00.074802,0 days 00:00:00.271449,0 days 00:00:00.007491
156,32,3,512,256,256,0.0,7,2,0 days 00:00:00.009995,0 days 00:01:12.203449,93.0,94.0,80,0 days 00:00:00.047133,0 days 00:00:00.296020,0 days 00:00:00.007426
157,32,3,512,256,256,0.0,7,3,0 days 00:00:00.009995,0 days 00:01:23.874634,94.0,94.0,80,0 days 00:00:00.046667,0 days 00:00:00.278226,0 days 00:00:00.007343
158,32,3,512,256,256,0.0,7,4,0 days 00:00:00.009995,0 days 00:01:13.685564,95.0,95.0,80,0 days 00:00:00.059687,0 days 00:00:00.278188,0 days 00:00:00.007310
159,32,3,512,256,256,0.0,7,5,0 days 00:00:00.009995,0 days 00:01:23.843543,94.0,94.0,80,0 days 00:00:00.020898,0 days 00:00:00.270059,0 days 00:00:00.007345
160,33,3,512,512,128,0.75,2,1,0 days 00:00:00.012793,0 days 00:00:12.059844,69.0,60.0,21,0 days 00:00:00.052683,0 days 00:00:00.275056,0 days 00:00:00.001393
161,33,3,512,512,128,0.75,2,2,0 days 00:00:00.012793,0 days 00:00:10.548062,70.0,62.0,19,0 days 00:00:00.052900,0 days 00:00:00.269192,0 days 00:00:00.001418
162,33,3,512,512,128,0.75,2,3,0 days 00:00:00.012793,0 days 00:00:11.942376,83.0,84.0,21,0 days 00:00:00.049026,0 days 00:00:00.270659,0 days 00:00:00.001475
163,33,3,512,512,128,0.75,2,4,0 days 00:00:00.012793,0 days 00:00:25.645892,78.0,75.0,33,0 days 00:00:00.050238,0 days 00:00:00.273265,0 days 00:00:00.001456
164,33,3,512,512,128,0.75,2,5,0 days 00:00:00.012793,0 days 00:01:13.382937,91.0,92.0,80,0 days 00:00:00.052827,0 days 00:00:00.279470,0 days 00:00:00.001423
165,34,3,512,512,128,0.75,3,1,0 days 00:00:00.012793,0 days 00:01:17.899513,94.0,94.0,80,0 days 00:00:00.043567,0 days 00:00:00.273361,0 days 00:00:00.002907
166,34,3,512,512,128,0.75,3,2,0 days 00:00:00.012793,0 days 00:01:18.822761,95.0,96.0,80,0 days 00:00:00.058834,0 days 00:00:00.274813,0 days 00:00:00.003015
167,34,3,512,512,128,0.75,3,3,0 days 00:00:00.012793,0 days 00:01:17.578181,96.0,96.0,80,0 days 00:00:00.060306,0 days 00:00:00.267349,0 days 00:00:00.002904
168,34,3,512,512,128,0.75,3,4,0 days 00:00:00.012793,0 days 00:01:25.392924,97.0,97.0,80,0 days 00:00:00.057586,0 days 00:00:00.295787,0 days 00:00:00.002937
169,34,3,512,512,128,0.75,3,5,0 days 00:00:00.012793,0 days 00:01:13.016652,95.0,96.0,80,0 days 00:00:00.062065,0 days 00:00:00.287634,0 days 00:00:00.002945
170,35,3,512,512,128,0.75,5,1,0 days 00:00:00.012793,0 days 00:01:21.436900,94.0,94.0,80,0 days 00:00:00.048206,0 days 00:00:00.282991,0 days 00:00:00.007235
171,35,3,512,512,128,0.75,5,2,0 days 00:00:00.012793,0 days 00:01:17.921362,97.0,97.0,70,0 days 00:00:00.065559,0 days 00:00:00.280145,0 days 00:00:00.007244
172,35,3,512,512,128,0.75,5,3,0 days 00:00:00.012793,0 days 00:01:31.287437,95.0,96.0,80,0 days 00:00:00.062780,0 days 00:00:00.318366,0 days 00:00:00.007296
173,35,3,512,512,128,0.75,5,4,0 days 00:00:00.012793,0 days 00:01:18.701982,93.0,94.0,80,0 days 00:00:00.055138,0 days 00:00:00.279854,0 days 00:00:00.007441
174,35,3,512,512,128,0.75,5,5,0 days 00:00:00.012793,0 days 00:01:12.371752,95.0,96.0,69,0 days 00:00:00.062652,0 days 00:00:00.277879,0 days 00:00:00.007483
175,36,3,512,512,128,0.75,7,1,0 days 00:00:00.012793,0 days 00:01:36.778454,97.0,97.0,70,0 days 00:00:00.058225,0 days 00:00:00.289655,0 days 00:00:00.014159
176,36,3,512,512,128,0.75,7,2,0 days 00:00:00.012793,0 days 00:01:41.833845,97.0,97.0,80,0 days 00:00:00.059217,0 days 00:00:00.316079,0 days 00:00:00.014394
177,36,3,512,512,128,0.75,7,3,0 days 00:00:00.012793,0 days 00:01:32.273598,97.0,97.0,75,0 days 00:00:00.062664,0 days 00:00:00.281813,0 days 00:00:00.014161
178,36,3,512,512,128,0.75,7,4,0 days 00:00:00.012793,0 days 00:01:29.116052,96.0,96.0,67,0 days 00:00:00.054952,0 days 00:00:00.285919,0 days 00:00:00.014359
179,36,3,512,512,128,0.75,7,5,0 days 00:00:00.012793,0 days 00:01:33.845797,97.0,97.0,80,0 days 00:00:00.047975,0 days 00:00:00.287380,0 days 00:00:00.014201
180,37,3,512,512,256,0.5,2,1,0 days 00:00:00.009367,0 days 00:00:35.438995,82.0,83.0,59,0 days 00:00:00.045369,0 days 00:00:00.299358,0 days 00:00:00.000793
181,37,3,512,512,256,0.5,2,2,0 days 00:00:00.009367,0 days 00:00:08.856835,65.0,52.0,19,0 days 00:00:00.042017,0 days 00:00:00.271697,0 days 00:00:00.000746
182,37,3,512,512,256,0.5,2,3,0 days 00:00:00.009367,0 days 00:00:09.203558,77.0,76.0,22,0 days 00:00:00.046042,0 days 00:00:00.269668,0 days 00:00:00.000787
183,37,3,512,512,256,0.5,2,4,0 days 00:00:00.009367,0 days 00:00:08.761999,73.0,66.0,17,0 days 00:00:00.045098,0 days 00:00:00.266161,0 days 00:00:00.000775
184,37,3,512,512,256,0.5,2,5,0 days 00:00:00.009367,0 days 00:00:11.281255,75.0,71.0,22,0 days 00:00:00.050493,0 days 00:00:00.306650,0 days 00:00:00.000779
185,38,3,512,512,256,0.5,3,1,0 days 00:00:00.009367,0 days 00:01:10.735311,88.0,88.0,69,0 days 00:00:00.050716,0 days 00:00:00.277525,0 days 00:00:00.001616
186,38,3,512,512,256,0.5,3,2,0 days 00:00:00.009367,0 days 00:01:02.838913,88.0,89.0,80,0 days 00:00:00.060731,0 days 00:00:00.271410,0 days 00:00:00.001507
187,38,3,512,512,256,0.5,3,3,0 days 00:00:00.009367,0 days 00:00:59.257179,89.0,89.0,80,0 days 00:00:00.052351,0 days 00:00:00.271820,0 days 00:00:00.001491
188,38,3,512,512,256,0.5,3,4,0 days 00:00:00.009367,0 days 00:00:07.962231,72.0,64.0,17,0 days 00:00:00.062145,0 days 00:00:00.273640,0 days 00:00:00.001504
189,38,3,512,512,256,0.5,3,5,0 days 00:00:00.009367,0 days 00:00:45.407372,87.0,87.0,80,0 days 00:00:00.058903,0 days 00:00:00.282256,0 days 00:00:00.001525
190,39,3,512,512,256,0.5,5,1,0 days 00:00:00.009367,0 days 00:01:04.879628,93.0,93.0,80,0 days 00:00:00.053598,0 days 00:00:00.280183,0 days 00:00:00.003794
191,39,3,512,512,256,0.5,5,2,0 days 00:00:00.009367,0 days 00:01:24.907072,92.0,92.0,80,0 days 00:00:00.066241,0 days 00:00:00.287386,0 days 00:00:00.003849
192,39,3,512,512,256,0.5,5,3,0 days 00:00:00.009367,0 days 00:01:06.295745,92.0,92.0,80,0 days 00:00:00.066490,0 days 00:00:00.276046,0 days 00:00:00.003777
193,39,3,512,512,256,0.5,5,4,0 days 00:00:00.009367,0 days 00:01:07.994890,92.0,92.0,80,0 days 00:00:00.040221,0 days 00:00:00.277177,0 days 00:00:00.003847
194,39,3,512,512,256,0.5,5,5,0 days 00:00:00.009367,0 days 00:01:06.196541,91.0,92.0,80,0 days 00:00:00.045436,0 days 00:00:00.283068,0 days 00:00:00.003928
195,40,3,512,512,256,0.5,7,1,0 days 00:00:00.009367,0 days 00:01:22.518245,93.0,93.0,80,0 days 00:00:00.047028,0 days 00:00:00.273826,0 days 00:00:00.007280
196,40,3,512,512,256,0.5,7,2,0 days 00:00:00.009367,0 days 00:01:12.567257,93.0,93.0,80,0 days 00:00:00.048832,0 days 00:00:00.276188,0 days 00:00:00.007450
197,40,3,512,512,256,0.5,7,3,0 days 00:00:00.009367,0 days 00:01:21.947661,94.0,94.0,80,0 days 00:00:00.038228,0 days 00:00:00.287503,0 days 00:00:00.007216
198,40,3,512,512,256,0.5,7,4,0 days 00:00:00.009367,0 days 00:01:14.979563,95.0,95.0,80,0 days 00:00:00.065773,0 days 00:00:00.281705,0 days 00:00:00.007406
199,40,3,512,512,256,0.5,7,5,0 days 00:00:00.009367,0 days 00:01:17.770794,93.0,93.0,80,0 days 00:00:00.029309,0 days 00:00:00.271974,0 days 00:00:00.007292
200,41,3,512,512,384,0.25,2,1,0 days 00:00:00.008757,0 days 00:00:52.963101,87.0,87.0,80,0 days 00:00:00.037219,0 days 00:00:00.279390,0 days 00:00:00.000501
201,41,3,512,512,384,0.25,2,2,0 days 00:00:00.008757,0 days 00:00:08.166065,75.0,72.0,18,0 days 00:00:00.031826,0 days 00:00:00.273945,0 days 00:00:00.000530
202,41,3,512,512,384,0.25,2,3,0 days 00:00:00.008757,0 days 00:00:08.240903,83.0,84.0,18,0 days 00:00:00.044021,0 days 00:00:00.268095,0 days 00:00:00.000531
203,41,3,512,512,384,0.25,2,4,0 days 00:00:00.008757,0 days 00:00:11.327837,75.0,73.0,21,0 days 00:00:00.062207,0 days 00:00:00.267551,0 days 00:00:00.000530
204,41,3,512,512,384,0.25,2,5,0 days 00:00:00.008757,0 days 00:00:48.698963,86.0,86.0,70,0 days 00:00:00.042538,0 days 00:00:00.267538,0 days 00:00:00.000513
205,42,3,512,512,384,0.25,3,1,0 days 00:00:00.008757,0 days 00:01:08.520886,90.0,90.0,80,0 days 00:00:00.041669,0 days 00:00:00.279467,0 days 00:00:00.000967
206,42,3,512,512,384,0.25,3,2,0 days 00:00:00.008757,0 days 00:01:06.041041,94.0,94.0,80,0 days 00:00:00.041941,0 days 00:00:00.276534,0 days 00:00:00.001003
207,42,3,512,512,384,0.25,3,3,0 days 00:00:00.008757,0 days 00:01:10.347870,93.0,93.0,80,0 days 00:00:00.032631,0 days 00:00:00.269582,0 days 00:00:00.001008
208,42,3,512,512,384,0.25,3,4,0 days 00:00:00.008757,0 days 00:01:08.907696,93.0,94.0,80,0 days 00:00:00.065573,0 days 00:00:00.266677,0 days 00:00:00.000977
209,42,3,512,512,384,0.25,3,5,0 days 00:00:00.008757,0 days 00:01:11.761798,93.0,93.0,80,0 days 00:00:00.020789,0 days 00:00:00.286925,0 days 00:00:00.000965
210,43,3,512,512,384,0.25,5,1,0 days 00:00:00.008757,0 days 00:01:06.749868,95.0,96.0,80,0 days 00:00:00.039951,0 days 00:00:00.273433,0 days 00:00:00.002484
211,43,3,512,512,384,0.25,5,2,0 days 00:00:00.008757,0 days 00:01:14.827690,95.0,96.0,80,0 days 00:00:00.045286,0 days 00:00:00.275826,0 days 00:00:00.002519
212,43,3,512,512,384,0.25,5,3,0 days 00:00:00.008757,0 days 00:01:40.684685,94.0,95.0,80,0 days 00:00:00.052409,0 days 00:00:00.269011,0 days 00:00:00.002512
213,43,3,512,512,384,0.25,5,4,0 days 00:00:00.008757,0 days 00:01:51.704346,94.0,94.0,80,0 days 00:00:00.054544,0 days 00:00:00.314326,0 days 00:00:00.002564
214,43,3,512,512,384,0.25,5,5,0 days 00:00:00.008757,0 days 00:01:07.943215,96.0,96.0,79,0 days 00:00:00.059220,0 days 00:00:00.277756,0 days 00:00:00.002498
215,44,3,512,512,384,0.25,7,1,0 days 00:00:00.008757,0 days 00:01:19.938283,95.0,96.0,80,0 days 00:00:00.056491,0 days 00:00:00.272812,0 days 00:00:00.004644
216,44,3,512,512,384,0.25,7,2,0 days 00:00:00.008757,0 days 00:01:18.401463,95.0,96.0,80,0 days 00:00:00.051301,0 days 00:00:00.269943,0 days 00:00:00.004763
217,44,3,512,512,384,0.25,7,3,0 days 00:00:00.008757,0 days 00:01:07.841452,94.0,95.0,80,0 days 00:00:00.057317,0 days 00:00:00.301093,0 days 00:00:00.004599
218,44,3,512,512,384,0.25,7,4,0 days 00:00:00.008757,0 days 00:01:06.231153,94.0,95.0,80,0 days 00:00:00.054829,0 days 00:00:00.279092,0 days 00:00:00.004695
219,44,3,512,512,384,0.25,7,5,0 days 00:00:00.008757,0 days 00:01:18.664620,92.0,92.0,73,0 days 00:00:00.054129,0 days 00:00:00.267425,0 days 00:00:00.004798
220,45,3,512,512,512,0.0,2,1,0 days 00:00:00.007277,0 days 00:00:59.580035,84.0,84.0,80,0 days 00:00:00.042329,0 days 00:00:00.278013,0 days 00:00:00.000413
221,45,3,512,512,512,0.0,2,2,0 days 00:00:00.007277,0 days 00:00:48.047632,84.0,85.0,67,0 days 00:00:00.057516,0 days 00:00:00.274276,0 days 00:00:00.000482
222,45,3,512,512,512,0.0,2,3,0 days 00:00:00.007277,0 days 00:00:47.847820,84.0,84.0,80,0 days 00:00:00.060493,0 days 00:00:00.272771,0 days 00:00:00.000508
223,45,3,512,512,512,0.0,2,4,0 days 00:00:00.007277,0 days 00:00:47.154493,87.0,87.0,80,0 days 00:00:00.054673,0 days 00:00:00.273121,0 days 00:00:00.000446
224,45,3,512,512,512,0.0,2,5,0 days 00:00:00.007277,0 days 00:00:39.744303,85.0,85.0,74,0 days 00:00:00.056100,0 days 00:00:00.268409,0 days 00:00:00.000437
225,46,3,512,512,512,0.0,3,1,0 days 00:00:00.007277,0 days 00:01:11.638143,93.0,94.0,80,0 days 00:00:00.056351,0 days 00:00:00.264487,0 days 00:00:00.000768
226,46,3,512,512,512,0.0,3,2,0 days 00:00:00.007277,0 days 00:01:03.209741,92.0,92.0,80,0 days 00:00:00.047763,0 days 00:00:00.276383,0 days 00:00:00.000830
227,46,3,512,512,512,0.0,3,3,0 days 00:00:00.007277,0 days 00:01:05.542807,92.0,92.0,80,0 days 00:00:00.054652,0 days 00:00:00.271192,0 days 00:00:00.000800
228,46,3,512,512,512,0.0,3,4,0 days 00:00:00.007277,0 days 00:01:15.620383,93.0,94.0,80,0 days 00:00:00.039330,0 days 00:00:00.271988,0 days 00:00:00.000788
229,46,3,512,512,512,0.0,3,5,0 days 00:00:00.007277,0 days 00:01:22.912730,90.0,90.0,80,0 days 00:00:00.042652,0 days 00:00:00.267161,0 days 00:00:00.000785
230,47,3,512,512,512,0.0,5,1,0 days 00:00:00.007277,0 days 00:00:54.108891,92.0,92.0,80,0 days 00:00:00.028955,0 days 00:00:00.280888,0 days 00:00:00.002024
231,47,3,512,512,512,0.0,5,2,0 days 00:00:00.007277,0 days 00:01:00.950282,91.0,92.0,80,0 days 00:00:00.041504,0 days 00:00:00.274302,0 days 00:00:00.002027
232,47,3,512,512,512,0.0,5,3,0 days 00:00:00.007277,0 days 00:01:09.827046,91.0,92.0,80,0 days 00:00:00.055014,0 days 00:00:00.269424,0 days 00:00:00.002026
233,47,3,512,512,512,0.0,5,4,0 days 00:00:00.007277,0 days 00:00:58.255169,91.0,92.0,80,0 days 00:00:00.053464,0 days 00:00:00.269380,0 days 00:00:00.002071
234,47,3,512,512,512,0.0,5,5,0 days 00:00:00.007277,0 days 00:01:11.921999,91.0,92.0,80,0 days 00:00:00.033904,0 days 00:00:00.287969,0 days 00:00:00.001953
235,48,3,512,512,512,0.0,7,1,0 days 00:00:00.007277,0 days 00:01:15.708697,94.0,94.0,80,0 days 00:00:00.041041,0 days 00:00:00.281667,0 days 00:00:00.003730
236,48,3,512,512,512,0.0,7,2,0 days 00:00:00.007277,0 days 00:01:02.057645,95.0,96.0,80,0 days 00:00:00.055321,0 days 00:00:00.272034,0 days 00:00:00.003731
237,48,3,512,512,512,0.0,7,3,0 days 00:00:00.007277,0 days 00:01:02.410201,92.0,93.0,80,0 days 00:00:00.061360,0 days 00:00:00.269132,0 days 00:00:00.003750
238,48,3,512,512,512,0.0,7,4,0 days 00:00:00.007277,0 days 00:01:06.760374,94.0,94.0,80,0 days 00:00:00.051770,0 days 00:00:00.292808,0 days 00:00:00.003736
239,48,3,512,512,512,0.0,7,5,0 days 00:00:00.007277,0 days 00:01:04.525136,94.0,94.0,80,0 days 00:00:00.047571,0 days 00:00:00.282128,0 days 00:00:00.003824
240,49,3,1024,256,64,0.75,2,1,0 days 00:00:00.023242,0 days 00:00:16.695270,81.0,84.0,22,0 days 00:00:00.115422,0 days 00:00:00.278711,0 days 00:00:00.002727
241,49,3,1024,256,64,0.75,2,2,0 days 00:00:00.023242,0 days 00:00:13.663564,55.00000000000001,71.0,20,0 days 00:00:00.111987,0 days 00:00:00.281410,0 days 00:00:00.002856
242,49,3,1024,256,64,0.75,2,3,0 days 00:00:00.023242,0 days 00:00:26.211346,70.0,68.0,33,0 days 00:00:00.093915,0 days 00:00:00.306222,0 days 00:00:00.002789
243,49,3,1024,256,64,0.75,2,4,0 days 00:00:00.023242,0 days 00:00:21.647120,54.0,55.00000000000001,23,0 days 00:00:00.110359,0 days 00:00:00.278082,0 days 00:00:00.002729
244,49,3,1024,256,64,0.75,2,5,0 days 00:00:00.023242,0 days 00:00:14.832266,76.0,73.0,17,0 days 00:00:00.118958,0 days 00:00:00.275257,0 days 00:00:00.002839
245,50,3,1024,256,64,0.75,3,1,0 days 00:00:00.023242,0 days 00:01:30.825827,96.0,96.0,80,0 days 00:00:00.088786,0 days 00:00:00.278750,0 days 00:00:00.005386
246,50,3,1024,256,64,0.75,3,2,0 days 00:00:00.023242,0 days 00:01:43.538683,95.0,96.0,80,0 days 00:00:00.115280,0 days 00:00:00.309945,0 days 00:00:00.005593
247,50,3,1024,256,64,0.75,3,3,0 days 00:00:00.023242,0 days 00:01:46.846086,96.0,96.0,80,0 days 00:00:00.108093,0 days 00:00:00.284853,0 days 00:00:00.005638
248,50,3,1024,256,64,0.75,3,4,0 days 00:00:00.023242,0 days 00:01:48.889775,94.0,94.0,80,0 days 00:00:00.101205,0 days 00:00:00.277087,0 days 00:00:00.005613
249,50,3,1024,256,64,0.75,3,5,0 days 00:00:00.023242,0 days 00:01:31.308811,95.0,96.0,80,0 days 00:00:00.093190,0 days 00:00:00.273140,0 days 00:00:00.005647
250,51,3,1024,256,64,0.75,5,1,0 days 00:00:00.023242,0 days 00:00:47.272373,74.0,74.0,38,0 days 00:00:00.099114,0 days 00:00:00.288855,0 days 00:00:00.014331
251,51,3,1024,256,64,0.75,5,2,0 days 00:00:00.023242,0 days 00:00:38.397914,79.0,82.0,30,0 days 00:00:00.106868,0 days 00:00:00.290831,0 days 00:00:00.014639
252,51,3,1024,256,64,0.75,5,3,0 days 00:00:00.023242,0 days 00:01:44.723727,97.0,97.0,70,0 days 00:00:00.111506,0 days 00:00:00.292685,0 days 00:00:00.014592
253,51,3,1024,256,64,0.75,5,4,0 days 00:00:00.023242,0 days 00:02:02.190105,96.0,96.0,80,0 days 00:00:00.090453,0 days 00:00:00.281764,0 days 00:00:00.014355
254,51,3,1024,256,64,0.75,5,5,0 days 00:00:00.023242,0 days 00:02:01.280259,96.0,96.0,80,0 days 00:00:00.109174,0 days 00:00:00.282143,0 days 00:00:00.014630
255,52,3,1024,256,64,0.75,7,1,0 days 00:00:00.023242,0 days 00:02:28.652932,94.0,94.0,80,0 days 00:00:00.089900,0 days 00:00:00.294575,0 days 00:00:00.027733
256,52,3,1024,256,64,0.75,7,2,0 days 00:00:00.023242,0 days 00:01:01.717282,80.0,82.0,34,0 days 00:00:00.100557,0 days 00:00:00.300469,0 days 00:00:00.028046
257,52,3,1024,256,64,0.75,7,3,0 days 00:00:00.023242,0 days 00:02:58.931820,97.0,97.0,80,0 days 00:00:00.094076,0 days 00:00:00.291347,0 days 00:00:00.027979
258,52,3,1024,256,64,0.75,7,4,0 days 00:00:00.023242,0 days 00:02:36.158680,95.0,96.0,80,0 days 00:00:00.085882,0 days 00:00:00.280369,0 days 00:00:00.027868
259,52,3,1024,256,64,0.75,7,5,0 days 00:00:00.023242,0 days 00:01:58.570552,97.0,97.0,59,0 days 00:00:00.103563,0 days 00:00:00.299029,0 days 00:00:00.027717
260,53,3,1024,256,128,0.5,2,1,0 days 00:00:00.016606,0 days 00:00:08.022456,63.0,46.0,14,0 days 00:00:00.067332,0 days 00:00:00.272687,0 days 00:00:00.001407
261,53,3,1024,256,128,0.5,2,2,0 days 00:00:00.016606,0 days 00:00:09.575404,73.0,74.0,19,0 days 00:00:00.072605,0 days 00:00:00.268267,0 days 00:00:00.001477
262,53,3,1024,256,128,0.5,2,3,0 days 00:00:00.016606,0 days 00:00:15.702127,79.0,82.0,26,0 days 00:00:00.067400,0 days 00:00:00.270483,0 days 00:00:00.001491
263,53,3,1024,256,128,0.5,2,4,0 days 00:00:00.016606,0 days 00:00:14.631445,81.0,84.0,19,0 days 00:00:00.063898,0 days 00:00:00.281358,0 days 00:00:00.001427
264,53,3,1024,256,128,0.5,2,5,0 days 00:00:00.016606,0 days 00:00:09.785625,66.0,54.0,16,0 days 00:00:00.056971,0 days 00:00:00.284292,0 days 00:00:00.001516
265,54,3,1024,256,128,0.5,3,1,0 days 00:00:00.016606,0 days 00:01:25.464434,95.0,95.0,80,0 days 00:00:00.056630,0 days 00:00:00.275634,0 days 00:00:00.002922
266,54,3,1024,256,128,0.5,3,2,0 days 00:00:00.016606,0 days 00:01:00.831636,93.0,93.0,80,0 days 00:00:00.071877,0 days 00:00:00.267355,0 days 00:00:00.002840
267,54,3,1024,256,128,0.5,3,3,0 days 00:00:00.016606,0 days 00:01:18.453003,96.0,96.0,80,0 days 00:00:00.056704,0 days 00:00:00.294403,0 days 00:00:00.002900
268,54,3,1024,256,128,0.5,3,4,0 days 00:00:00.016606,0 days 00:01:18.848231,96.0,96.0,80,0 days 00:00:00.068252,0 days 00:00:00.284931,0 days 00:00:00.002965
269,54,3,1024,256,128,0.5,3,5,0 days 00:00:00.016606,0 days 00:01:23.151931,95.0,96.0,80,0 days 00:00:00.066609,0 days 00:00:00.277764,0 days 00:00:00.002919
270,55,3,1024,256,128,0.5,5,1,0 days 00:00:00.016606,0 days 00:01:24.571600,95.0,95.0,80,0 days 00:00:00.074987,0 days 00:00:00.275736,0 days 00:00:00.007227
271,55,3,1024,256,128,0.5,5,2,0 days 00:00:00.016606,0 days 00:01:33.115521,95.0,96.0,80,0 days 00:00:00.072928,0 days 00:00:00.314173,0 days 00:00:00.007371
272,55,3,1024,256,128,0.5,5,3,0 days 00:00:00.016606,0 days 00:02:03.676154,97.0,97.0,80,0 days 00:00:00.066255,0 days 00:00:00.285065,0 days 00:00:00.007430
273,55,3,1024,256,128,0.5,5,4,0 days 00:00:00.016606,0 days 00:01:23.496162,95.0,95.0,80,0 days 00:00:00.076642,0 days 00:00:00.281486,0 days 00:00:00.007448
274,55,3,1024,256,128,0.5,5,5,0 days 00:00:00.016606,0 days 00:01:29.258705,97.0,97.0,80,0 days 00:00:00.068068,0 days 00:00:00.283708,0 days 00:00:00.007350
275,56,3,1024,256,128,0.5,7,1,0 days 00:00:00.016606,0 days 00:01:49.270008,96.0,96.0,80,0 days 00:00:00.070526,0 days 00:00:00.318452,0 days 00:00:00.014487
276,56,3,1024,256,128,0.5,7,2,0 days 00:00:00.016606,0 days 00:01:49.207571,96.0,96.0,80,0 days 00:00:00.069371,0 days 00:00:00.296250,0 days 00:00:00.014533
277,56,3,1024,256,128,0.5,7,3,0 days 00:00:00.016606,0 days 00:01:37.649847,97.0,97.0,80,0 days 00:00:00.070630,0 days 00:00:00.283200,0 days 00:00:00.014194
278,56,3,1024,256,128,0.5,7,4,0 days 00:00:00.016606,0 days 00:01:31.748818,95.0,95.0,68,0 days 00:00:00.060283,0 days 00:00:00.273884,0 days 00:00:00.014180
279,56,3,1024,256,128,0.5,7,5,0 days 00:00:00.016606,0 days 00:01:45.384363,98.0,98.0,80,0 days 00:00:00.069370,0 days 00:00:00.277007,0 days 00:00:00.014546
280,57,3,1024,256,192,0.25,2,1,0 days 00:00:00.010871,0 days 00:00:16.610801,76.0,76.0,22,0 days 00:00:00.046032,0 days 00:00:00.274997,0 days 00:00:00.000999
281,57,3,1024,256,192,0.25,2,2,0 days 00:00:00.010871,0 days 00:00:59.561754,91.0,91.0,80,0 days 00:00:00.054018,0 days 00:00:00.276516,0 days 00:00:00.001038
282,57,3,1024,256,192,0.25,2,3,0 days 00:00:00.010871,0 days 00:00:13.935834,79.0,82.0,20,0 days 00:00:00.062109,0 days 00:00:00.272797,0 days 00:00:00.001058
283,57,3,1024,256,192,0.25,2,4,0 days 00:00:00.010871,0 days 00:00:11.515376,72.0,66.0,19,0 days 00:00:00.048378,0 days 00:00:00.265057,0 days 00:00:00.001055
284,57,3,1024,256,192,0.25,2,5,0 days 00:00:00.010871,0 days 00:00:12.396377,77.0,81.0,19,0 days 00:00:00.053543,0 days 00:00:00.279692,0 days 00:00:00.001019
285,58,3,1024,256,192,0.25,3,1,0 days 00:00:00.010871,0 days 00:01:09.076769,89.0,90.0,80,0 days 00:00:00.045729,0 days 00:00:00.274649,0 days 00:00:00.002088
